training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.11647e+00 9.91013e-01
1 9.82306e-01 1.00104e+00
2 9.66222e-01 9.20684e-01
3 9.37031e-01 9.38326e-01
4 9.35110e-01 9.07427e-01
5 9.31996e-01 8.94768e-01
6 9.49836e-01 9.00661e-01
7 9.26027e-01 9.30340e-01
8 9.15379e-01 9.01307e-01
9 9.16970e-01 9.12095e-01
10 9.25666e-01 8.89603e-01
11 9.11742e-01 8.87411e-01
12 9.22249e-01 9.11314e-01
13 9.14609e-01 9.07811e-01
14 9.09576e-01 8.90261e-01
15 9.04817e-01 9.17702e-01
16 9.04343e-01 8.90302e-01
17 9.14669e-01 8.76887e-01
18 8.96810e-01 8.76135e-01
19 8.99501e-01 8.86074e-01
20 8.92018e-01 8.87234e-01
21 9.03964e-01 8.74267e-01
22 8.89409e-01 9.27760e-01
23 8.98312e-01 8.78964e-01
24 8.99517e-01 8.85474e-01
25 8.98375e-01 8.87928e-01
26 8.85655e-01 8.80728e-01
27 8.83325e-01 8.66425e-01
28 8.83758e-01 8.72175e-01
29 8.83732e-01 8.59778e-01
30 8.89538e-01 8.81809e-01
31 8.91123e-01 8.66376e-01
32 8.83103e-01 8.72637e-01
33 8.93078e-01 8.67683e-01
34 8.87629e-01 8.65708e-01
35 8.84399e-01 8.58227e-01
36 8.75698e-01 8.96158e-01
37 8.75295e-01 8.62670e-01
38 8.74800e-01 8.75583e-01
39 8.74462e-01 8.61546e-01
40 8.77962e-01 8.53368e-01
41 8.75523e-01 8.66243e-01
42 8.81263e-01 8.84000e-01
43 8.75807e-01 8.59772e-01
44 8.78725e-01 8.73403e-01
45 8.78626e-01 8.62796e-01
46 8.66393e-01 8.61427e-01
47 8.64502e-01 8.50094e-01
48 8.59439e-01 8.98530e-01
49 8.66084e-01 8.51059e-01
50 8.72037e-01 8.65992e-01
51 8.58102e-01 8.44809e-01
52 8.59487e-01 8.71826e-01
53 8.74870e-01 8.80325e-01
54 8.72984e-01 8.64450e-01
55 8.61429e-01 8.36385e-01
56 8.63816e-01 8.54248e-01
57 8.61675e-01 8.54433e-01
58 8.61018e-01 8.45737e-01
59 8.59306e-01 8.75370e-01
60 8.56344e-01 8.56321e-01
61 8.69689e-01 8.68060e-01
62 8.58598e-01 8.51907e-01
63 8.54558e-01 8.66470e-01
64 8.60829e-01 8.49060e-01
65 8.53027e-01 8.68148e-01
66 8.62374e-01 8.56772e-01
67 8.67947e-01 8.52205e-01
68 8.49040e-01 8.50157e-01
69 8.61085e-01 8.77302e-01
70 8.64643e-01 8.43172e-01
71 8.50675e-01 8.61287e-01
72 8.56067e-01 8.37021e-01
73 8.55489e-01 8.47210e-01
74 8.56439e-01 8.53981e-01
75 8.42352e-01 8.52095e-01
76 8.48705e-01 8.68253e-01
77 8.61002e-01 8.52528e-01
78 8.50459e-01 8.38570e-01
79 8.52005e-01 8.74875e-01
80 8.50691e-01 8.76115e-01
