training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.13380e+00 9.71914e-01
1 9.84379e-01 9.29447e-01
2 9.56244e-01 9.27185e-01
3 9.56549e-01 9.19777e-01
4 9.48783e-01 8.96927e-01
5 9.42860e-01 9.03085e-01
6 9.38521e-01 9.15660e-01
7 9.30731e-01 9.09205e-01
8 9.21729e-01 9.04702e-01
9 9.29679e-01 9.00281e-01
10 9.27981e-01 8.97909e-01
11 9.32131e-01 8.97958e-01
12 9.26958e-01 9.03446e-01
13 9.19023e-01 8.83688e-01
14 9.11253e-01 8.94466e-01
15 9.22351e-01 9.00399e-01
16 9.10420e-01 9.21704e-01
17 9.40346e-01 9.11297e-01
18 9.23087e-01 9.16044e-01
19 9.01564e-01 8.89011e-01
20 9.14049e-01 8.87899e-01
21 9.03286e-01 8.74356e-01
22 9.03886e-01 8.82822e-01
23 9.04274e-01 8.77703e-01
24 8.94479e-01 8.91432e-01
25 8.92081e-01 8.71785e-01
26 8.94300e-01 8.75495e-01
27 8.97955e-01 8.80632e-01
28 8.95063e-01 8.83554e-01
29 9.01495e-01 8.73046e-01
30 8.98606e-01 8.77871e-01
31 9.01664e-01 8.90091e-01
32 8.98143e-01 8.81567e-01
33 8.97555e-01 8.73087e-01
34 8.87338e-01 8.93331e-01
35 9.02996e-01 8.65108e-01
36 8.88837e-01 8.70359e-01
37 8.88549e-01 8.74858e-01
38 8.89399e-01 8.91429e-01
39 9.00197e-01 8.62532e-01
40 8.82754e-01 8.62315e-01
41 8.87587e-01 8.66558e-01
42 8.78666e-01 8.64398e-01
43 8.98330e-01 8.70635e-01
44 8.94502e-01 8.78650e-01
45 8.92328e-01 8.66586e-01
46 8.80720e-01 8.78850e-01
47 8.90983e-01 8.69313e-01
48 8.79601e-01 8.74451e-01
49 8.81655e-01 8.72050e-01
50 8.72832e-01 8.55898e-01
51 8.88828e-01 8.72540e-01
52 8.81289e-01 8.63804e-01
53 8.76828e-01 8.65884e-01
54 8.69442e-01 8.49676e-01
55 8.77355e-01 8.67919e-01
56 8.93312e-01 8.60226e-01
57 8.69724e-01 8.48934e-01
58 8.74889e-01 8.74442e-01
59 8.68065e-01 8.44164e-01
60 8.65091e-01 8.78713e-01
61 8.67537e-01 8.54179e-01
62 8.72198e-01 8.50675e-01
63 8.84173e-01 8.55547e-01
64 8.71752e-01 8.55872e-01
65 8.79708e-01 8.55885e-01
66 8.80308e-01 8.54185e-01
67 8.67536e-01 8.49940e-01
68 8.69541e-01 8.71056e-01
69 8.75470e-01 8.50011e-01
70 8.62389e-01 8.38764e-01
71 8.68093e-01 8.70934e-01
72 8.56933e-01 8.57564e-01
73 8.65663e-01 8.69047e-01
74 8.57867e-01 8.59844e-01
75 8.69750e-01 8.65461e-01
76 8.58774e-01 8.48050e-01
77 8.59294e-01 8.47292e-01
78 8.57829e-01 8.58473e-01
79 8.61257e-01 8.53918e-01
80 8.67449e-01 8.43141e-01
