training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.34733e+00 1.31348e+00
1 1.29449e+00 1.29078e+00
2 1.27193e+00 1.26197e+00
3 1.24187e+00 1.22081e+00
4 1.21226e+00 1.20009e+00
5 1.20447e+00 1.16159e+00
6 1.17384e+00 1.11718e+00
7 1.17429e+00 1.11844e+00
8 1.14810e+00 1.08096e+00
9 1.15639e+00 1.08477e+00
10 1.12892e+00 1.06564e+00
11 1.12819e+00 1.05958e+00
12 1.15276e+00 1.07311e+00
13 1.11592e+00 1.05835e+00
14 1.11943e+00 1.05955e+00
15 1.11410e+00 1.04570e+00
16 1.10806e+00 1.02483e+00
17 1.10271e+00 1.03161e+00
18 1.09162e+00 1.01197e+00
19 1.11166e+00 1.02252e+00
20 1.10103e+00 1.01980e+00
21 1.08825e+00 1.02947e+00
22 1.08467e+00 1.01562e+00
23 1.09391e+00 1.02711e+00
24 1.08733e+00 1.00401e+00
25 1.07241e+00 1.00052e+00
26 1.08772e+00 1.00734e+00
27 1.07779e+00 1.01208e+00
28 1.06102e+00 1.00321e+00
29 1.07120e+00 1.01407e+00
30 1.07027e+00 1.01298e+00
31 1.07933e+00 1.00170e+00
32 1.05432e+00 9.92744e-01
33 1.06188e+00 1.00923e+00
34 1.07579e+00 1.00905e+00
35 1.06087e+00 1.00448e+00
36 1.06367e+00 1.01034e+00
37 1.05756e+00 1.00945e+00
38 1.04935e+00 1.00427e+00
39 1.07136e+00 1.00205e+00
40 1.06061e+00 1.00660e+00
41 1.06156e+00 1.00431e+00
42 1.05616e+00 1.00720e+00
43 1.05044e+00 1.01469e+00
44 1.04370e+00 1.00375e+00
45 1.05320e+00 1.00354e+00
46 1.04860e+00 9.91768e-01
47 1.04871e+00 9.93664e-01
48 1.04234e+00 1.00312e+00
49 1.03283e+00 9.98078e-01
50 1.06513e+00 1.00367e+00
51 1.05021e+00 1.00236e+00
52 1.05301e+00 1.00082e+00
53 1.03444e+00 9.99691e-01
54 1.03982e+00 9.97535e-01
55 1.04410e+00 1.00753e+00
56 1.03081e+00 9.96445e-01
57 1.04231e+00 1.00524e+00
58 1.04380e+00 9.94786e-01
59 1.03305e+00 9.95834e-01
60 1.02504e+00 9.94381e-01
61 1.03311e+00 9.98010e-01
62 1.04856e+00 9.88259e-01
63 1.03935e+00 9.92857e-01
64 1.03341e+00 9.86713e-01
65 1.02012e+00 9.92682e-01
66 1.03380e+00 9.85450e-01
67 1.02893e+00 9.90944e-01
68 1.01834e+00 9.76950e-01
69 1.02544e+00 9.78754e-01
70 1.02091e+00 9.99864e-01
71 1.03500e+00 9.87037e-01
72 1.03680e+00 9.85933e-01
73 1.03433e+00 9.87821e-01
74 1.02776e+00 9.94847e-01
75 1.01750e+00 9.90189e-01
76 1.01943e+00 9.96565e-01
77 1.02244e+00 9.88997e-01
78 1.02483e+00 9.81776e-01
79 1.02350e+00 9.92208e-01
80 1.01792e+00 9.83951e-01
