training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.20205e+00 1.00814e+00
1 1.01037e+00 9.74532e-01
2 9.65757e-01 9.96818e-01
3 1.00545e+00 9.40102e-01
4 9.58434e-01 9.41529e-01
5 9.41815e-01 9.39517e-01
6 9.58566e-01 9.35934e-01
7 9.52658e-01 9.69345e-01
8 9.93241e-01 9.23251e-01
9 9.49052e-01 8.95027e-01
10 9.42445e-01 9.23778e-01
11 9.33691e-01 9.34318e-01
12 9.27698e-01 8.83941e-01
13 9.21930e-01 9.21946e-01
14 9.27781e-01 8.88738e-01
15 9.46791e-01 8.95675e-01
16 9.24644e-01 9.08638e-01
17 9.29193e-01 8.88242e-01
18 9.21033e-01 8.82986e-01
19 9.17174e-01 9.24066e-01
20 9.28148e-01 8.87544e-01
21 9.11012e-01 8.95735e-01
22 9.10463e-01 9.94498e-01
23 9.32165e-01 8.78527e-01
24 9.26633e-01 9.17110e-01
25 9.15746e-01 9.15826e-01
26 9.35996e-01 8.73213e-01
27 9.07902e-01 8.74230e-01
28 9.10292e-01 8.80818e-01
29 9.08939e-01 8.67511e-01
30 8.99909e-01 8.89155e-01
31 9.20095e-01 8.88584e-01
32 9.16640e-01 9.38527e-01
33 9.14175e-01 8.84875e-01
34 9.13750e-01 9.52845e-01
35 9.18611e-01 8.65717e-01
36 9.07567e-01 8.93757e-01
37 9.03736e-01 8.76567e-01
38 9.01718e-01 8.82023e-01
39 9.01293e-01 8.99866e-01
40 9.18322e-01 9.51393e-01
41 9.07245e-01 9.06728e-01
42 9.04227e-01 8.87839e-01
43 9.08362e-01 8.68103e-01
44 8.90830e-01 8.91949e-01
45 9.05474e-01 8.75986e-01
46 8.96956e-01 8.77591e-01
47 8.93041e-01 8.64982e-01
48 8.92980e-01 8.61231e-01
49 9.08791e-01 9.35274e-01
50 9.09319e-01 8.86751e-01
51 9.00896e-01 8.69687e-01
52 8.84619e-01 8.85610e-01
53 9.02938e-01 9.06615e-01
54 8.95181e-01 8.75872e-01
55 8.96395e-01 8.82923e-01
56 8.77823e-01 8.67215e-01
57 9.03508e-01 8.65557e-01
58 8.98529e-01 9.00773e-01
59 8.89196e-01 8.56119e-01
60 8.96060e-01 8.93559e-01
61 8.96358e-01 8.88122e-01
62 9.15323e-01 8.78352e-01
63 8.94122e-01 8.77440e-01
64 8.89270e-01 8.81082e-01
65 8.85937e-01 9.09885e-01
66 8.86693e-01 8.56384e-01
67 8.85687e-01 8.80886e-01
68 8.83778e-01 8.71423e-01
69 8.98962e-01 8.85769e-01
70 8.87018e-01 8.91853e-01
71 8.88340e-01 8.68315e-01
72 8.92748e-01 8.59042e-01
73 8.85031e-01 8.54371e-01
74 8.68817e-01 9.05138e-01
75 8.88096e-01 8.58422e-01
76 8.87118e-01 8.67402e-01
77 8.85340e-01 8.66020e-01
78 8.85445e-01 8.84888e-01
79 8.85983e-01 8.76705e-01
80 9.04442e-01 8.84968e-01
