training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.24376e+00 1.05028e+00
1 1.06605e+00 9.71572e-01
2 1.00536e+00 9.36038e-01
3 1.00012e+00 9.23774e-01
4 9.91735e-01 9.20466e-01
5 9.75801e-01 9.16934e-01
6 9.82226e-01 9.11878e-01
7 9.75549e-01 9.08107e-01
8 9.57405e-01 9.02453e-01
9 9.69652e-01 9.08320e-01
10 9.47913e-01 9.02045e-01
11 9.53892e-01 8.99830e-01
12 9.59663e-01 9.11256e-01
13 9.54481e-01 8.96604e-01
14 9.47153e-01 8.98403e-01
15 9.50739e-01 8.98455e-01
16 9.34510e-01 8.96779e-01
17 9.52418e-01 8.96503e-01
18 9.39811e-01 8.95334e-01
19 9.47637e-01 8.91959e-01
20 9.35062e-01 8.91398e-01
21 9.37928e-01 8.89831e-01
22 9.40091e-01 8.90743e-01
23 9.28273e-01 8.93201e-01
24 9.34527e-01 8.94337e-01
25 9.44632e-01 8.93260e-01
26 9.37099e-01 8.90708e-01
27 9.37673e-01 8.94562e-01
28 9.34892e-01 8.89748e-01
29 9.24030e-01 8.92784e-01
30 9.25180e-01 8.94238e-01
31 9.25208e-01 8.91004e-01
32 9.27007e-01 8.91578e-01
33 9.34946e-01 8.87402e-01
34 9.35340e-01 8.94437e-01
35 9.26873e-01 8.85387e-01
36 9.21625e-01 8.84593e-01
37 9.22765e-01 8.85188e-01
38 9.12915e-01 8.91051e-01
39 9.22107e-01 8.87315e-01
40 9.19390e-01 8.87901e-01
41 9.22830e-01 8.84993e-01
42 9.26093e-01 8.80127e-01
43 9.14611e-01 8.81696e-01
44 9.11449e-01 8.80782e-01
45 9.30642e-01 8.79229e-01
46 9.27448e-01 8.79811e-01
47 9.20564e-01 8.80752e-01
48 9.07140e-01 8.81483e-01
49 9.13100e-01 8.81537e-01
50 9.11139e-01 8.83312e-01
51 9.18432e-01 8.80396e-01
52 9.07182e-01 8.83674e-01
53 9.20321e-01 8.78470e-01
54 9.20497e-01 8.75438e-01
55 9.18681e-01 8.76786e-01
56 9.17762e-01 8.75419e-01
57 9.16599e-01 8.76374e-01
58 9.09849e-01 8.74365e-01
59 9.08899e-01 8.75163e-01
60 9.11617e-01 8.75867e-01
61 9.18033e-01 8.77945e-01
62 9.14683e-01 8.72113e-01
63 9.10450e-01 8.74176e-01
64 9.20515e-01 8.86666e-01
65 9.13665e-01 8.76140e-01
66 9.07904e-01 8.74309e-01
67 9.07139e-01 8.73438e-01
68 9.15252e-01 8.73713e-01
69 9.03584e-01 8.71629e-01
70 8.99650e-01 8.79291e-01
71 9.14495e-01 8.79798e-01
72 8.98983e-01 8.73369e-01
73 9.03523e-01 8.72228e-01
74 9.05974e-01 8.72168e-01
75 9.09826e-01 8.72734e-01
76 9.07202e-01 8.69727e-01
77 9.07118e-01 8.69610e-01
78 9.00296e-01 8.67109e-01
79 9.01918e-01 8.64960e-01
80 9.00859e-01 8.66242e-01
