training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.39894e+00 1.39067e+00
1 1.38956e+00 1.38205e+00
2 1.38283e+00 1.37313e+00
3 1.37347e+00 1.36359e+00
4 1.36361e+00 1.35320e+00
5 1.35267e+00 1.34174e+00
6 1.34019e+00 1.32919e+00
7 1.33088e+00 1.31487e+00
8 1.31587e+00 1.29926e+00
9 1.30493e+00 1.28283e+00
10 1.29132e+00 1.26518e+00
11 1.27108e+00 1.24646e+00
12 1.25596e+00 1.22749e+00
13 1.24011e+00 1.20794e+00
14 1.22048e+00 1.18841e+00
15 1.20761e+00 1.16980e+00
16 1.18787e+00 1.15218e+00
17 1.16718e+00 1.13443e+00
18 1.15450e+00 1.11756e+00
19 1.13814e+00 1.10243e+00
20 1.13300e+00 1.08871e+00
21 1.11347e+00 1.07635e+00
22 1.11326e+00 1.06578e+00
23 1.10372e+00 1.05613e+00
24 1.10541e+00 1.04793e+00
25 1.08745e+00 1.04004e+00
26 1.07941e+00 1.03268e+00
27 1.08628e+00 1.02697e+00
28 1.06550e+00 1.02101e+00
29 1.05973e+00 1.01544e+00
30 1.06442e+00 1.01084e+00
31 1.05475e+00 1.00612e+00
32 1.06494e+00 1.00192e+00
33 1.05267e+00 9.98118e-01
34 1.04849e+00 9.94304e-01
35 1.05190e+00 9.90841e-01
36 1.03761e+00 9.87222e-01
37 1.03592e+00 9.83750e-01
38 1.03206e+00 9.80684e-01
39 1.04296e+00 9.77888e-01
40 1.03408e+00 9.75107e-01
41 1.02505e+00 9.72582e-01
42 1.02758e+00 9.70250e-01
43 1.02293e+00 9.67964e-01
44 1.02740e+00 9.65873e-01
45 1.01968e+00 9.63983e-01
46 1.02483e+00 9.61881e-01
47 1.01942e+00 9.60147e-01
48 1.01332e+00 9.58171e-01
49 1.00720e+00 9.56122e-01
50 1.00596e+00 9.54223e-01
51 1.00958e+00 9.52540e-01
52 1.01159e+00 9.51235e-01
53 1.00243e+00 9.49789e-01
54 1.00482e+00 9.48305e-01
55 1.00842e+00 9.46830e-01
56 9.99664e-01 9.45515e-01
57 9.97285e-01 9.44000e-01
58 9.91256e-01 9.42581e-01
59 9.93088e-01 9.40959e-01
60 9.88431e-01 9.39618e-01
61 9.98142e-01 9.38423e-01
62 1.00085e+00 9.37332e-01
63 9.91462e-01 9.36180e-01
64 9.89855e-01 9.35036e-01
65 9.90970e-01 9.34048e-01
66 9.80886e-01 9.32818e-01
67 9.83690e-01 9.31918e-01
68 9.89694e-01 9.31119e-01
69 9.88546e-01 9.30322e-01
70 9.97530e-01 9.29581e-01
71 9.84290e-01 9.28956e-01
72 9.75692e-01 9.28277e-01
73 9.77872e-01 9.27212e-01
74 9.79632e-01 9.26435e-01
75 9.82945e-01 9.25725e-01
76 9.98478e-01 9.24859e-01
77 9.87717e-01 9.24281e-01
78 9.77539e-01 9.23278e-01
79 9.84466e-01 9.22691e-01
80 9.82334e-01 9.22106e-01
