training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.38076e+00 1.37863e+00
1 1.37279e+00 1.37074e+00
2 1.36399e+00 1.36219e+00
3 1.35621e+00 1.35237e+00
4 1.34569e+00 1.34048e+00
5 1.33247e+00 1.32593e+00
6 1.31823e+00 1.30799e+00
7 1.30033e+00 1.28603e+00
8 1.27782e+00 1.25958e+00
9 1.25337e+00 1.23020e+00
10 1.22493e+00 1.19786e+00
11 1.19590e+00 1.16570e+00
12 1.16677e+00 1.13574e+00
13 1.14366e+00 1.11027e+00
14 1.12308e+00 1.09026e+00
15 1.11200e+00 1.07433e+00
16 1.09346e+00 1.06129e+00
17 1.08055e+00 1.05045e+00
18 1.07012e+00 1.04113e+00
19 1.06693e+00 1.03304e+00
20 1.06156e+00 1.02567e+00
21 1.05546e+00 1.01899e+00
22 1.04805e+00 1.01244e+00
23 1.04115e+00 1.00616e+00
24 1.03292e+00 1.00077e+00
25 1.02558e+00 9.94964e-01
26 1.02456e+00 9.89173e-01
27 1.02618e+00 9.84381e-01
28 1.02037e+00 9.79875e-01
29 1.01674e+00 9.75614e-01
30 1.01981e+00 9.71896e-01
31 1.01279e+00 9.68472e-01
32 1.00590e+00 9.64183e-01
33 1.00450e+00 9.60924e-01
34 9.99120e-01 9.57545e-01
35 9.91147e-01 9.54240e-01
36 1.00310e+00 9.52003e-01
37 9.89892e-01 9.48872e-01
38 9.95092e-01 9.46663e-01
39 9.92591e-01 9.43838e-01
40 9.87880e-01 9.41613e-01
41 9.91248e-01 9.40563e-01
42 9.86023e-01 9.37685e-01
43 9.87767e-01 9.35640e-01
44 9.83908e-01 9.33833e-01
45 9.90608e-01 9.32929e-01
46 9.79705e-01 9.31117e-01
47 9.77720e-01 9.30104e-01
48 9.77241e-01 9.28445e-01
49 9.81644e-01 9.27318e-01
50 9.79963e-01 9.26273e-01
51 9.78866e-01 9.24942e-01
52 9.69613e-01 9.24240e-01
53 9.70604e-01 9.22766e-01
54 9.75164e-01 9.21001e-01
55 9.68354e-01 9.20228e-01
56 9.69981e-01 9.19405e-01
57 9.61529e-01 9.18306e-01
58 9.67993e-01 9.17812e-01
59 9.69435e-01 9.17116e-01
60 9.68435e-01 9.16291e-01
61 9.64105e-01 9.15534e-01
62 9.65472e-01 9.14831e-01
63 9.63422e-01 9.14064e-01
64 9.57474e-01 9.12864e-01
65 9.65806e-01 9.12261e-01
66 9.56339e-01 9.11685e-01
67 9.60790e-01 9.11178e-01
68 9.59422e-01 9.10787e-01
69 9.67450e-01 9.10648e-01
70 9.55807e-01 9.10076e-01
71 9.67615e-01 9.09593e-01
72 9.54973e-01 9.09526e-01
73 9.50743e-01 9.08912e-01
74 9.55316e-01 9.08300e-01
75 9.55239e-01 9.07756e-01
76 9.59272e-01 9.07128e-01
77 9.60588e-01 9.06835e-01
78 9.55000e-01 9.06237e-01
79 9.64848e-01 9.05735e-01
80 9.55340e-01 9.05402e-01
