training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.33796e+00 1.28642e+00
1 1.25635e+00 1.16261e+00
2 1.15606e+00 1.06374e+00
3 1.09024e+00 1.01884e+00
4 1.08526e+00 9.97527e-01
5 1.05457e+00 9.75429e-01
6 1.03949e+00 9.61088e-01
7 1.02411e+00 9.50765e-01
8 1.01334e+00 9.43184e-01
9 1.01041e+00 9.35986e-01
10 9.97054e-01 9.29529e-01
11 9.90875e-01 9.25968e-01
12 9.91330e-01 9.21390e-01
13 9.81747e-01 9.19180e-01
14 9.79688e-01 9.16312e-01
15 9.79724e-01 9.13001e-01
16 9.79558e-01 9.11103e-01
17 9.75347e-01 9.11525e-01
18 9.74870e-01 9.09440e-01
19 9.65536e-01 9.06876e-01
20 9.67688e-01 9.06199e-01
21 9.78310e-01 9.05990e-01
22 9.73912e-01 9.04851e-01
23 9.50067e-01 9.02867e-01
24 9.61289e-01 9.02697e-01
25 9.55048e-01 9.01941e-01
26 9.54132e-01 9.00965e-01
27 9.50919e-01 9.00781e-01
28 9.40038e-01 8.99361e-01
29 9.49999e-01 8.98264e-01
30 9.41475e-01 8.96599e-01
31 9.49945e-01 8.96172e-01
32 9.33030e-01 8.95672e-01
33 9.45370e-01 8.94062e-01
34 9.30722e-01 8.92487e-01
35 9.33292e-01 8.94266e-01
36 9.50517e-01 8.94151e-01
37 9.40182e-01 8.91707e-01
38 9.45047e-01 8.94032e-01
39 9.40934e-01 8.91465e-01
40 9.40586e-01 8.92192e-01
41 9.34028e-01 8.92676e-01
42 9.31901e-01 8.92534e-01
43 9.30330e-01 8.91925e-01
44 9.33224e-01 8.90530e-01
45 9.40926e-01 8.90254e-01
46 9.28065e-01 8.90171e-01
47 9.20901e-01 8.87404e-01
48 9.26450e-01 8.88218e-01
49 9.31616e-01 8.86869e-01
50 9.31314e-01 8.86840e-01
51 9.28138e-01 8.87948e-01
52 9.24355e-01 8.85894e-01
53 9.26107e-01 8.86599e-01
54 9.35197e-01 8.87379e-01
55 9.24303e-01 8.87168e-01
56 9.30235e-01 8.87270e-01
57 9.16565e-01 8.85199e-01
58 9.23976e-01 8.83598e-01
59 9.30898e-01 8.83760e-01
60 9.24904e-01 8.84629e-01
61 9.23954e-01 8.82864e-01
62 9.27120e-01 8.83748e-01
63 9.18921e-01 8.82054e-01
64 9.21312e-01 8.83523e-01
65 9.06343e-01 8.84285e-01
66 9.12283e-01 8.81334e-01
67 9.32477e-01 8.85086e-01
68 9.18632e-01 8.83200e-01
69 9.23013e-01 8.83141e-01
70 9.25613e-01 8.82515e-01
71 9.13994e-01 8.83731e-01
72 9.08928e-01 8.80612e-01
73 9.18915e-01 8.81459e-01
74 9.14027e-01 8.81130e-01
75 9.09725e-01 8.79223e-01
76 9.07265e-01 8.79207e-01
77 9.17704e-01 8.79769e-01
78 9.20628e-01 8.78040e-01
79 9.09153e-01 8.78285e-01
80 9.18481e-01 8.77671e-01
