training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.38477e+00 1.32577e+00
1 1.31750e+00 1.27000e+00
2 1.28119e+00 1.22327e+00
3 1.23968e+00 1.18444e+00
4 1.20608e+00 1.15254e+00
5 1.17825e+00 1.12620e+00
6 1.14979e+00 1.10380e+00
7 1.13089e+00 1.08552e+00
8 1.11158e+00 1.06971e+00
9 1.09956e+00 1.05618e+00
10 1.08796e+00 1.04461e+00
11 1.08418e+00 1.03458e+00
12 1.07637e+00 1.02624e+00
13 1.05863e+00 1.01879e+00
14 1.04906e+00 1.01205e+00
15 1.05049e+00 1.00623e+00
16 1.04868e+00 1.00098e+00
17 1.03743e+00 9.96279e-01
18 1.04880e+00 9.92237e-01
19 1.03736e+00 9.88637e-01
20 1.03349e+00 9.84704e-01
21 1.02523e+00 9.81422e-01
22 1.02565e+00 9.78764e-01
23 1.01877e+00 9.75864e-01
24 1.01776e+00 9.73039e-01
25 1.01479e+00 9.70537e-01
26 1.01253e+00 9.68206e-01
27 1.01959e+00 9.65894e-01
28 1.01611e+00 9.63463e-01
29 1.01075e+00 9.61522e-01
30 1.01280e+00 9.59511e-01
31 1.00589e+00 9.57670e-01
32 1.00781e+00 9.56001e-01
33 9.96112e-01 9.54210e-01
34 9.93224e-01 9.52202e-01
35 9.97059e-01 9.50668e-01
36 1.00382e+00 9.49184e-01
37 9.96402e-01 9.47572e-01
38 9.95971e-01 9.46110e-01
39 9.92522e-01 9.44580e-01
40 9.96101e-01 9.43318e-01
41 9.95061e-01 9.41846e-01
42 9.80014e-01 9.40600e-01
43 9.84380e-01 9.39269e-01
44 9.93050e-01 9.38333e-01
45 9.78869e-01 9.37409e-01
46 9.76072e-01 9.36354e-01
47 9.89957e-01 9.35484e-01
48 9.79840e-01 9.34255e-01
49 9.77237e-01 9.33550e-01
50 9.73925e-01 9.32360e-01
51 9.77940e-01 9.31391e-01
52 9.83282e-01 9.30458e-01
53 9.84795e-01 9.29462e-01
54 9.71701e-01 9.28782e-01
55 9.77647e-01 9.27841e-01
56 9.74313e-01 9.27181e-01
57 9.81490e-01 9.26341e-01
58 9.69077e-01 9.25495e-01
59 9.67086e-01 9.24938e-01
60 9.70158e-01 9.24103e-01
61 9.74259e-01 9.23502e-01
62 9.72249e-01 9.22831e-01
63 9.70694e-01 9.22119e-01
64 9.67865e-01 9.21455e-01
65 9.74820e-01 9.20838e-01
66 9.66275e-01 9.20110e-01
67 9.68268e-01 9.19569e-01
68 9.58285e-01 9.18884e-01
69 9.56870e-01 9.18390e-01
70 9.69404e-01 9.18022e-01
71 9.67362e-01 9.17703e-01
72 9.65281e-01 9.17203e-01
73 9.67297e-01 9.16837e-01
74 9.50276e-01 9.16260e-01
75 9.65529e-01 9.15617e-01
76 9.61710e-01 9.15259e-01
77 9.62218e-01 9.14827e-01
78 9.50505e-01 9.14239e-01
79 9.54945e-01 9.13635e-01
80 9.62062e-01 9.13190e-01
