training dataset: fesc_test
seed = 5
umFeatures = 5
Feature List: SFRs, Mstars, masses, redshifts, fgases
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.27026e+00 1.20405e+00
1 1.17715e+00 1.13573e+00
2 1.12710e+00 1.09336e+00
3 1.10131e+00 1.06367e+00
4 1.06750e+00 1.04300e+00
5 1.05371e+00 1.02671e+00
6 1.04461e+00 1.01362e+00
7 1.03170e+00 1.00369e+00
8 1.02488e+00 9.95164e-01
9 1.01536e+00 9.87828e-01
10 1.00596e+00 9.81392e-01
11 1.00647e+00 9.75452e-01
12 9.96823e-01 9.69953e-01
13 9.95981e-01 9.65252e-01
14 9.85722e-01 9.61055e-01
15 9.83251e-01 9.56427e-01
16 9.78461e-01 9.53042e-01
17 9.75169e-01 9.49236e-01
18 9.74018e-01 9.45987e-01
19 9.72367e-01 9.43330e-01
20 9.72628e-01 9.40707e-01
21 9.69401e-01 9.38076e-01
22 9.57592e-01 9.35343e-01
23 9.62913e-01 9.32957e-01
24 9.55098e-01 9.31348e-01
25 9.57219e-01 9.29565e-01
26 9.57212e-01 9.27994e-01
27 9.51133e-01 9.26351e-01
28 9.51433e-01 9.24778e-01
29 9.52718e-01 9.23303e-01
30 9.44065e-01 9.21881e-01
31 9.46966e-01 9.20802e-01
32 9.41499e-01 9.19457e-01
33 9.42035e-01 9.18405e-01
34 9.41686e-01 9.17197e-01
35 9.42011e-01 9.15645e-01
36 9.34989e-01 9.14887e-01
37 9.33786e-01 9.14213e-01
38 9.35922e-01 9.13060e-01
39 9.40877e-01 9.12372e-01
40 9.32221e-01 9.11900e-01
41 9.40736e-01 9.10732e-01
42 9.32116e-01 9.09584e-01
43 9.34665e-01 9.09269e-01
44 9.35640e-01 9.08893e-01
45 9.29081e-01 9.08273e-01
46 9.33309e-01 9.07632e-01
47 9.26831e-01 9.06852e-01
48 9.28433e-01 9.06575e-01
49 9.30081e-01 9.05954e-01
50 9.30639e-01 9.05887e-01
51 9.27365e-01 9.05125e-01
52 9.25762e-01 9.04009e-01
53 9.24921e-01 9.03477e-01
54 9.26663e-01 9.03535e-01
55 9.19915e-01 9.03326e-01
56 9.18193e-01 9.02906e-01
57 9.21743e-01 9.02921e-01
58 9.23261e-01 9.02994e-01
59 9.20950e-01 9.02645e-01
60 9.19922e-01 9.02091e-01
61 9.23833e-01 9.01840e-01
62 9.22948e-01 9.00923e-01
63 9.29809e-01 9.00704e-01
64 9.17418e-01 9.00518e-01
65 9.19349e-01 9.00826e-01
66 9.17725e-01 9.00210e-01
67 9.18244e-01 9.00165e-01
68 9.12390e-01 8.99722e-01
69 9.17537e-01 8.99423e-01
70 9.13434e-01 8.99398e-01
71 9.17824e-01 8.99288e-01
72 9.16806e-01 8.98753e-01
73 9.11227e-01 8.98505e-01
74 9.14580e-01 8.98201e-01
75 9.13948e-01 8.97909e-01
76 9.11302e-01 8.97844e-01
77 9.15568e-01 8.98091e-01
78 9.21554e-01 8.97484e-01
79 9.10289e-01 8.97498e-01
80 9.17726e-01 8.96704e-01
