training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.45577e+00 1.32365e+00
1 1.41904e+00 1.31466e+00
2 1.39172e+00 1.31217e+00
3 1.37690e+00 1.30922e+00
4 1.36026e+00 1.30671e+00
5 1.35842e+00 1.30451e+00
6 1.36726e+00 1.30141e+00
7 1.33827e+00 1.29595e+00
8 1.36648e+00 1.29103e+00
9 1.33666e+00 1.28917e+00
10 1.33571e+00 1.28392e+00
11 1.32464e+00 1.28257e+00
12 1.32723e+00 1.28123e+00
13 1.32883e+00 1.27755e+00
14 1.30826e+00 1.27469e+00
15 1.32630e+00 1.27220e+00
16 1.31874e+00 1.26853e+00
17 1.30858e+00 1.26868e+00
18 1.31172e+00 1.26581e+00
19 1.33670e+00 1.26324e+00
20 1.30423e+00 1.26502e+00
21 1.28273e+00 1.26203e+00
22 1.28873e+00 1.25893e+00
23 1.30191e+00 1.25668e+00
24 1.28812e+00 1.25466e+00
25 1.28231e+00 1.25270e+00
26 1.28699e+00 1.25030e+00
27 1.29087e+00 1.24768e+00
28 1.27899e+00 1.24656e+00
29 1.27921e+00 1.24394e+00
30 1.27353e+00 1.24339e+00
31 1.27644e+00 1.24210e+00
32 1.26643e+00 1.24118e+00
33 1.26645e+00 1.24121e+00
34 1.26386e+00 1.23749e+00
35 1.27553e+00 1.23620e+00
36 1.26770e+00 1.23465e+00
37 1.26553e+00 1.23397e+00
38 1.27473e+00 1.23270e+00
39 1.25875e+00 1.23150e+00
40 1.25413e+00 1.23038e+00
41 1.25236e+00 1.22752e+00
42 1.25540e+00 1.22621e+00
43 1.25133e+00 1.22472e+00
44 1.24876e+00 1.22342e+00
45 1.27860e+00 1.22301e+00
46 1.23156e+00 1.22156e+00
47 1.22984e+00 1.21875e+00
48 1.24727e+00 1.21712e+00
49 1.22412e+00 1.21510e+00
50 1.24232e+00 1.21465e+00
51 1.24226e+00 1.21301e+00
52 1.22587e+00 1.21188e+00
53 1.21693e+00 1.20901e+00
54 1.20873e+00 1.20686e+00
55 1.23578e+00 1.20424e+00
56 1.21234e+00 1.20386e+00
57 1.22596e+00 1.20315e+00
58 1.22043e+00 1.20220e+00
59 1.21281e+00 1.19995e+00
60 1.22920e+00 1.19790e+00
61 1.23275e+00 1.19682e+00
62 1.23866e+00 1.19653e+00
63 1.21010e+00 1.19471e+00
64 1.20940e+00 1.19314e+00
65 1.21636e+00 1.19150e+00
66 1.21503e+00 1.18992e+00
67 1.21636e+00 1.18891e+00
68 1.21377e+00 1.18765e+00
69 1.21490e+00 1.18675e+00
70 1.22405e+00 1.18686e+00
71 1.23050e+00 1.18639e+00
72 1.19850e+00 1.18535e+00
73 1.19970e+00 1.18435e+00
74 1.20784e+00 1.18385e+00
75 1.19892e+00 1.18369e+00
76 1.21166e+00 1.18460e+00
77 1.20078e+00 1.18332e+00
78 1.20509e+00 1.18210e+00
79 1.20317e+00 1.18084e+00
80 1.20131e+00 1.17984e+00
81 1.20717e+00 1.17979e+00
82 1.20692e+00 1.17882e+00
83 1.19745e+00 1.17817e+00
84 1.19858e+00 1.17725e+00
85 1.20104e+00 1.17672e+00
86 1.20704e+00 1.17648e+00
87 1.20164e+00 1.17513e+00
88 1.19120e+00 1.17512e+00
89 1.21177e+00 1.17478e+00
90 1.19511e+00 1.17463e+00
91 1.21149e+00 1.17351e+00
92 1.18085e+00 1.17289e+00
93 1.18623e+00 1.17191e+00
94 1.18361e+00 1.17166e+00
95 1.19695e+00 1.17124e+00
96 1.17840e+00 1.17002e+00
97 1.18663e+00 1.16933e+00
98 1.18804e+00 1.16829e+00
99 1.18226e+00 1.16736e+00
100 1.19728e+00 1.16658e+00
101 1.18539e+00 1.16552e+00
102 1.18478e+00 1.16474e+00
103 1.17028e+00 1.16342e+00
104 1.16494e+00 1.16333e+00
105 1.17839e+00 1.16246e+00
106 1.18350e+00 1.16256e+00
107 1.18634e+00 1.16222e+00
108 1.16193e+00 1.16189e+00
109 1.17288e+00 1.16236e+00
110 1.18124e+00 1.16182e+00
111 1.17960e+00 1.16250e+00
112 1.17984e+00 1.16128e+00
113 1.17627e+00 1.16157e+00
114 1.18188e+00 1.16116e+00
115 1.17479e+00 1.16048e+00
116 1.16779e+00 1.15975e+00
117 1.18174e+00 1.15915e+00
118 1.17643e+00 1.15906e+00
119 1.16847e+00 1.15843e+00
120 1.18643e+00 1.15854e+00
121 1.16279e+00 1.15835e+00
122 1.16238e+00 1.15802e+00
123 1.17565e+00 1.15827e+00
124 1.16889e+00 1.15804e+00
125 1.17250e+00 1.15761e+00
126 1.19030e+00 1.15832e+00
127 1.18033e+00 1.15811e+00
128 1.18337e+00 1.15766e+00
129 1.17974e+00 1.15772e+00
130 1.19305e+00 1.15792e+00
131 1.19014e+00 1.15794e+00
132 1.17548e+00 1.15831e+00
133 1.18189e+00 1.15855e+00
134 1.17223e+00 1.15838e+00
135 1.17460e+00 1.15791e+00
136 1.17939e+00 1.15771e+00
137 1.16438e+00 1.15807e+00
138 1.16853e+00 1.15789e+00
139 1.18105e+00 1.15778e+00
140 1.17016e+00 1.15766e+00
141 1.16342e+00 1.15766e+00
142 1.18038e+00 1.15706e+00
143 1.15846e+00 1.15627e+00
144 1.16308e+00 1.15545e+00
