training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.38168e+00 1.27538e+00
1 1.30582e+00 1.24122e+00
2 1.27231e+00 1.19651e+00
3 1.26551e+00 1.24356e+00
4 1.24578e+00 1.18154e+00
5 1.22284e+00 1.18986e+00
6 1.22891e+00 1.16216e+00
7 1.22084e+00 1.18086e+00
8 1.22887e+00 1.15707e+00
9 1.22230e+00 1.14078e+00
10 1.20735e+00 1.15539e+00
11 1.18895e+00 1.15526e+00
12 1.18332e+00 1.13750e+00
13 1.18879e+00 1.12638e+00
14 1.17804e+00 1.12347e+00
15 1.18130e+00 1.11627e+00
16 1.16927e+00 1.11123e+00
17 1.16492e+00 1.10259e+00
18 1.15393e+00 1.10871e+00
19 1.16668e+00 1.09915e+00
20 1.14497e+00 1.10287e+00
21 1.16481e+00 1.09532e+00
22 1.11751e+00 1.11002e+00
23 1.14568e+00 1.08993e+00
24 1.15434e+00 1.08938e+00
25 1.13487e+00 1.09453e+00
26 1.12747e+00 1.08488e+00
27 1.13561e+00 1.08558e+00
28 1.14417e+00 1.08300e+00
29 1.13721e+00 1.07690e+00
30 1.11412e+00 1.07577e+00
31 1.12613e+00 1.08040e+00
32 1.11767e+00 1.09082e+00
33 1.12498e+00 1.06867e+00
34 1.11703e+00 1.06380e+00
35 1.11714e+00 1.05169e+00
36 1.11602e+00 1.05299e+00
37 1.10545e+00 1.07245e+00
38 1.11529e+00 1.06086e+00
39 1.09705e+00 1.05481e+00
40 1.11619e+00 1.07359e+00
41 1.09714e+00 1.05619e+00
42 1.11502e+00 1.04189e+00
43 1.09653e+00 1.04172e+00
44 1.10733e+00 1.04680e+00
45 1.08353e+00 1.04323e+00
46 1.09418e+00 1.04176e+00
47 1.09010e+00 1.04350e+00
48 1.09321e+00 1.04428e+00
49 1.09683e+00 1.06016e+00
50 1.08962e+00 1.03853e+00
51 1.10919e+00 1.03503e+00
52 1.08995e+00 1.03750e+00
53 1.09925e+00 1.04175e+00
54 1.09697e+00 1.03817e+00
55 1.08844e+00 1.03553e+00
56 1.09696e+00 1.03759e+00
57 1.08275e+00 1.02834e+00
58 1.09810e+00 1.03178e+00
59 1.08244e+00 1.02918e+00
60 1.08801e+00 1.03366e+00
61 1.07590e+00 1.03816e+00
62 1.08496e+00 1.04043e+00
63 1.07775e+00 1.02573e+00
64 1.07310e+00 1.02767e+00
65 1.08689e+00 1.03048e+00
66 1.07163e+00 1.02280e+00
67 1.06787e+00 1.02345e+00
68 1.05153e+00 1.04755e+00
69 1.09857e+00 1.02577e+00
70 1.07127e+00 1.01617e+00
71 1.07504e+00 1.03381e+00
72 1.07656e+00 1.03151e+00
73 1.06859e+00 1.03812e+00
74 1.08893e+00 1.02408e+00
75 1.07089e+00 1.01379e+00
76 1.05499e+00 1.01521e+00
77 1.05209e+00 1.01719e+00
78 1.06797e+00 1.02312e+00
79 1.05274e+00 1.01311e+00
80 1.07044e+00 1.01579e+00
81 1.05835e+00 1.01447e+00
82 1.06774e+00 1.01786e+00
83 1.06677e+00 1.01781e+00
84 1.05540e+00 1.01689e+00
85 1.06317e+00 1.02384e+00
86 1.06535e+00 1.01052e+00
87 1.07855e+00 1.01089e+00
88 1.05862e+00 1.00531e+00
89 1.04943e+00 1.00688e+00
90 1.05268e+00 1.01104e+00
91 1.06408e+00 1.01297e+00
92 1.04667e+00 1.00956e+00
93 1.05368e+00 9.96543e-01
94 1.05655e+00 1.00584e+00
95 1.04953e+00 1.00372e+00
96 1.05107e+00 9.99479e-01
97 1.05546e+00 1.01008e+00
98 1.05516e+00 1.00432e+00
99 1.05355e+00 1.00998e+00
100 1.04340e+00 9.97032e-01
101 1.05456e+00 1.00045e+00
102 1.05113e+00 9.98558e-01
103 1.04056e+00 9.96896e-01
104 1.04381e+00 9.96691e-01
105 1.04949e+00 1.00283e+00
106 1.04642e+00 9.95263e-01
107 1.05591e+00 9.97495e-01
108 1.03518e+00 9.87381e-01
109 1.04141e+00 9.92921e-01
110 1.03902e+00 9.94309e-01
111 1.05691e+00 1.00407e+00
112 1.03497e+00 9.87814e-01
113 1.04677e+00 9.93806e-01
114 1.03453e+00 9.88670e-01
115 1.04128e+00 1.00917e+00
116 1.05566e+00 1.00380e+00
117 1.05231e+00 9.96746e-01
118 1.04664e+00 1.00434e+00
119 1.05164e+00 9.89260e-01
120 1.04180e+00 9.90597e-01
121 1.03457e+00 9.88865e-01
122 1.05472e+00 9.96165e-01
123 1.03197e+00 9.87199e-01
124 1.03918e+00 9.84537e-01
125 1.03145e+00 9.88684e-01
126 1.03221e+00 9.86728e-01
127 1.03780e+00 9.94135e-01
128 1.05128e+00 9.97848e-01
129 1.03845e+00 9.94051e-01
130 1.03986e+00 9.79957e-01
131 1.05215e+00 9.96558e-01
132 1.04662e+00 9.86569e-01
133 1.04447e+00 9.88256e-01
134 1.03693e+00 9.80435e-01
135 1.04042e+00 9.85790e-01
136 1.01848e+00 9.87116e-01
137 1.03271e+00 9.86067e-01
138 1.03510e+00 9.83257e-01
139 1.03176e+00 9.79060e-01
140 1.02011e+00 9.75358e-01
141 1.03603e+00 9.80545e-01
142 1.02094e+00 9.82186e-01
143 1.02830e+00 9.81200e-01
144 1.02403e+00 9.84981e-01
