training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.61123e+00 1.33175e+00
1 1.33643e+00 1.26497e+00
2 1.28066e+00 1.21938e+00
3 1.24597e+00 1.21204e+00
4 1.24747e+00 1.21814e+00
5 1.21961e+00 1.19306e+00
6 1.21703e+00 1.17693e+00
7 1.19744e+00 1.19636e+00
8 1.20081e+00 1.16813e+00
9 1.18244e+00 1.16183e+00
10 1.18845e+00 1.15236e+00
11 1.17394e+00 1.14856e+00
12 1.17524e+00 1.15161e+00
13 1.16746e+00 1.13517e+00
14 1.16315e+00 1.13053e+00
15 1.15729e+00 1.13198e+00
16 1.16096e+00 1.13721e+00
17 1.14654e+00 1.13532e+00
18 1.14205e+00 1.12357e+00
19 1.15669e+00 1.15147e+00
20 1.15889e+00 1.10857e+00
21 1.13670e+00 1.09536e+00
22 1.14882e+00 1.11050e+00
23 1.12360e+00 1.11517e+00
24 1.13049e+00 1.10883e+00
25 1.13150e+00 1.12006e+00
26 1.12817e+00 1.11762e+00
27 1.12280e+00 1.11781e+00
28 1.13006e+00 1.11502e+00
29 1.12449e+00 1.09461e+00
30 1.11252e+00 1.11616e+00
31 1.11751e+00 1.09833e+00
32 1.12262e+00 1.10199e+00
33 1.10576e+00 1.08842e+00
34 1.11076e+00 1.08067e+00
35 1.12582e+00 1.08983e+00
36 1.10666e+00 1.11830e+00
37 1.12014e+00 1.07570e+00
38 1.11570e+00 1.08178e+00
39 1.11971e+00 1.08421e+00
40 1.10353e+00 1.06557e+00
41 1.09665e+00 1.06428e+00
42 1.10875e+00 1.07731e+00
43 1.10384e+00 1.07012e+00
44 1.09485e+00 1.06698e+00
45 1.09930e+00 1.08465e+00
46 1.11569e+00 1.06271e+00
47 1.08614e+00 1.05008e+00
48 1.10788e+00 1.09329e+00
49 1.09434e+00 1.06693e+00
50 1.09185e+00 1.05609e+00
51 1.10373e+00 1.06523e+00
52 1.07910e+00 1.06546e+00
53 1.08426e+00 1.05403e+00
54 1.08172e+00 1.05717e+00
55 1.08779e+00 1.06515e+00
56 1.08111e+00 1.05727e+00
57 1.08771e+00 1.05947e+00
58 1.08789e+00 1.05760e+00
59 1.07794e+00 1.05173e+00
60 1.08463e+00 1.06720e+00
61 1.08013e+00 1.04137e+00
62 1.09229e+00 1.05312e+00
63 1.09154e+00 1.06122e+00
64 1.07417e+00 1.03809e+00
65 1.06268e+00 1.03876e+00
66 1.06515e+00 1.05999e+00
67 1.07730e+00 1.03302e+00
68 1.09003e+00 1.04690e+00
69 1.07193e+00 1.05028e+00
70 1.06277e+00 1.04416e+00
71 1.06605e+00 1.02841e+00
72 1.04996e+00 1.02578e+00
73 1.07028e+00 1.03134e+00
74 1.05481e+00 1.02886e+00
75 1.07679e+00 1.03774e+00
76 1.05858e+00 1.02748e+00
77 1.05396e+00 1.03020e+00
78 1.05715e+00 1.03364e+00
79 1.06106e+00 1.02495e+00
80 1.05288e+00 1.02872e+00
81 1.05872e+00 1.01935e+00
82 1.07272e+00 1.02579e+00
83 1.06846e+00 1.02623e+00
84 1.06754e+00 1.02620e+00
85 1.04957e+00 1.02342e+00
86 1.05213e+00 1.01957e+00
87 1.05310e+00 1.01697e+00
88 1.02909e+00 1.02035e+00
89 1.05935e+00 1.02310e+00
90 1.06905e+00 1.01831e+00
91 1.04697e+00 1.03062e+00
92 1.05084e+00 1.01782e+00
93 1.07202e+00 1.02659e+00
94 1.04401e+00 1.01848e+00
95 1.04571e+00 1.01754e+00
96 1.04610e+00 1.01759e+00
97 1.03884e+00 1.01517e+00
98 1.04872e+00 1.01338e+00
99 1.04047e+00 1.02431e+00
100 1.05317e+00 1.01733e+00
101 1.05071e+00 1.01684e+00
102 1.04872e+00 1.01155e+00
103 1.04215e+00 1.00608e+00
104 1.04985e+00 1.01142e+00
105 1.05512e+00 1.00323e+00
106 1.02914e+00 1.01056e+00
107 1.04331e+00 1.00347e+00
108 1.04767e+00 1.00495e+00
109 1.04864e+00 1.01097e+00
110 1.03664e+00 1.00446e+00
111 1.04531e+00 1.01859e+00
112 1.05282e+00 1.00161e+00
113 1.04022e+00 1.00521e+00
114 1.02259e+00 1.00406e+00
115 1.03715e+00 1.00466e+00
116 1.03656e+00 1.00415e+00
117 1.03046e+00 9.97274e-01
118 1.03935e+00 1.00311e+00
119 1.03095e+00 9.98663e-01
120 1.03809e+00 1.00324e+00
121 1.03601e+00 1.00614e+00
122 1.03493e+00 1.00495e+00
123 1.05336e+00 1.01163e+00
124 1.02631e+00 1.00417e+00
125 1.03953e+00 9.95929e-01
126 1.04193e+00 1.00314e+00
127 1.02928e+00 9.99300e-01
128 1.01627e+00 9.97127e-01
129 1.04738e+00 9.94205e-01
130 1.03003e+00 1.00221e+00
131 1.02567e+00 9.90406e-01
132 1.02917e+00 9.94024e-01
133 1.03645e+00 9.89068e-01
134 1.02358e+00 9.89373e-01
135 1.02779e+00 9.97872e-01
136 1.02063e+00 9.91284e-01
137 1.02323e+00 9.98260e-01
138 1.03787e+00 9.91721e-01
139 1.03595e+00 9.90112e-01
140 1.05608e+00 9.95464e-01
141 1.03559e+00 1.00446e+00
142 1.03163e+00 1.00012e+00
143 1.03741e+00 9.97962e-01
144 1.02571e+00 9.89613e-01
