training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 2.33175e+00 1.35260e+00
1 1.27548e+00 1.22079e+00
2 1.21112e+00 1.17425e+00
3 1.18415e+00 1.17051e+00
4 1.16565e+00 1.17715e+00
5 1.18393e+00 1.14246e+00
6 1.14946e+00 1.13137e+00
7 1.13629e+00 1.11995e+00
8 1.16676e+00 1.13933e+00
9 1.12462e+00 1.10750e+00
10 1.12936e+00 1.10938e+00
11 1.12815e+00 1.10261e+00
12 1.11445e+00 1.08043e+00
13 1.10803e+00 1.08327e+00
14 1.10423e+00 1.10966e+00
15 1.10695e+00 1.08014e+00
16 1.10756e+00 1.09398e+00
17 1.10447e+00 1.11793e+00
18 1.10435e+00 1.10216e+00
19 1.09484e+00 1.07578e+00
20 1.10548e+00 1.07028e+00
21 1.09160e+00 1.08502e+00
22 1.07504e+00 1.06370e+00
23 1.09031e+00 1.11311e+00
24 1.10215e+00 1.08194e+00
25 1.09656e+00 1.06676e+00
26 1.08567e+00 1.05889e+00
27 1.06976e+00 1.07164e+00
28 1.08315e+00 1.06424e+00
29 1.07966e+00 1.06333e+00
30 1.06794e+00 1.04624e+00
31 1.07331e+00 1.04457e+00
32 1.05629e+00 1.03794e+00
33 1.07213e+00 1.06788e+00
34 1.08492e+00 1.05572e+00
35 1.08242e+00 1.04771e+00
36 1.06875e+00 1.03265e+00
37 1.05148e+00 1.04543e+00
38 1.06754e+00 1.03097e+00
39 1.05745e+00 1.04067e+00
40 1.06290e+00 1.04014e+00
41 1.07078e+00 1.04321e+00
42 1.05484e+00 1.02316e+00
43 1.05627e+00 1.03893e+00
44 1.07278e+00 1.04961e+00
45 1.05820e+00 1.02754e+00
46 1.05048e+00 1.02455e+00
47 1.05005e+00 1.02332e+00
48 1.05701e+00 1.02890e+00
49 1.05100e+00 1.02388e+00
50 1.04853e+00 1.04689e+00
51 1.03906e+00 1.01502e+00
52 1.04715e+00 1.01418e+00
53 1.04676e+00 1.01598e+00
54 1.05532e+00 1.01613e+00
55 1.04171e+00 1.03183e+00
56 1.04442e+00 1.02001e+00
57 1.05220e+00 1.02704e+00
58 1.02537e+00 1.02545e+00
59 1.03868e+00 1.01985e+00
60 1.03395e+00 1.02922e+00
61 1.05050e+00 1.05510e+00
62 1.03795e+00 1.06508e+00
63 1.05677e+00 1.02868e+00
64 1.03448e+00 1.02195e+00
65 1.03794e+00 1.01692e+00
66 1.04133e+00 1.02547e+00
67 1.03766e+00 1.00964e+00
68 1.04277e+00 1.03007e+00
69 1.04640e+00 1.03107e+00
70 1.03694e+00 1.01384e+00
71 1.04500e+00 1.02458e+00
72 1.03116e+00 1.01171e+00
73 1.02457e+00 1.02568e+00
74 1.03599e+00 1.01541e+00
75 1.02705e+00 1.02729e+00
76 1.03961e+00 1.02192e+00
77 1.02886e+00 1.01824e+00
78 1.03314e+00 1.01920e+00
79 1.04233e+00 1.01046e+00
80 1.02837e+00 1.01921e+00
81 1.03513e+00 1.01202e+00
82 1.03732e+00 1.02126e+00
83 1.01874e+00 1.00364e+00
84 1.02517e+00 1.01628e+00
85 1.04304e+00 1.04426e+00
86 1.03527e+00 1.00692e+00
87 1.03354e+00 1.03010e+00
88 1.03487e+00 1.01611e+00
89 1.03470e+00 1.00353e+00
90 1.02448e+00 1.02851e+00
91 1.02511e+00 1.04659e+00
92 1.03979e+00 1.03098e+00
93 1.03360e+00 1.01408e+00
94 1.02478e+00 1.00098e+00
95 1.02149e+00 1.00257e+00
96 1.02345e+00 1.00407e+00
97 1.03020e+00 1.00983e+00
98 1.01925e+00 1.00081e+00
99 1.02918e+00 1.01379e+00
100 1.03100e+00 1.01625e+00
101 1.03803e+00 1.01305e+00
102 1.02448e+00 1.00590e+00
103 1.02502e+00 1.01675e+00
104 1.02479e+00 9.98012e-01
105 1.03530e+00 1.01892e+00
106 1.02778e+00 1.00762e+00
107 1.03340e+00 1.05503e+00
108 1.02866e+00 9.95784e-01
109 1.01856e+00 1.01554e+00
110 1.01942e+00 9.97977e-01
111 1.02210e+00 1.01426e+00
112 1.02885e+00 9.98515e-01
113 1.02173e+00 1.02475e+00
114 1.02746e+00 1.01144e+00
115 1.03808e+00 1.00315e+00
116 1.02972e+00 1.01186e+00
117 1.02808e+00 1.00394e+00
118 1.01911e+00 1.00132e+00
119 1.01386e+00 9.95218e-01
120 1.02647e+00 1.00131e+00
121 1.02466e+00 9.89832e-01
122 1.02091e+00 9.98991e-01
123 1.00987e+00 9.95519e-01
124 1.02103e+00 9.97060e-01
125 1.02730e+00 1.00658e+00
126 1.01385e+00 1.00338e+00
127 1.02283e+00 1.00384e+00
128 1.02120e+00 9.93394e-01
129 1.02799e+00 9.94161e-01
130 1.01248e+00 1.00930e+00
131 1.02376e+00 1.00790e+00
132 1.01981e+00 9.99472e-01
133 1.01741e+00 9.99922e-01
134 1.00899e+00 9.86785e-01
135 1.00522e+00 1.02050e+00
136 1.02250e+00 9.98953e-01
137 1.01708e+00 9.94194e-01
138 1.01112e+00 1.00063e+00
139 1.01038e+00 9.93513e-01
140 1.01798e+00 1.01401e+00
141 1.03450e+00 1.00765e+00
142 1.02050e+00 1.00217e+00
143 1.03659e+00 1.00003e+00
144 1.01929e+00 1.00893e+00
