training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.41172e+00 1.36182e+00
1 1.36270e+00 1.34072e+00
2 1.35647e+00 1.33547e+00
3 1.32571e+00 1.31693e+00
4 1.32909e+00 1.30812e+00
5 1.32467e+00 1.28994e+00
6 1.29957e+00 1.28009e+00
7 1.29356e+00 1.25154e+00
8 1.29558e+00 1.24217e+00
9 1.27186e+00 1.22622e+00
10 1.27764e+00 1.22398e+00
11 1.26843e+00 1.21917e+00
12 1.24275e+00 1.18828e+00
13 1.22801e+00 1.19396e+00
14 1.23427e+00 1.18763e+00
15 1.21858e+00 1.15835e+00
16 1.23787e+00 1.15635e+00
17 1.20764e+00 1.16927e+00
18 1.20201e+00 1.15328e+00
19 1.22109e+00 1.16168e+00
20 1.22040e+00 1.15612e+00
21 1.19579e+00 1.14785e+00
22 1.20082e+00 1.14191e+00
23 1.21472e+00 1.13920e+00
24 1.19527e+00 1.13669e+00
25 1.18641e+00 1.13984e+00
26 1.20504e+00 1.14879e+00
27 1.19777e+00 1.13785e+00
28 1.18365e+00 1.12805e+00
29 1.19367e+00 1.13843e+00
30 1.18592e+00 1.12263e+00
31 1.16755e+00 1.11963e+00
32 1.18743e+00 1.13353e+00
33 1.17962e+00 1.13259e+00
34 1.16657e+00 1.11797e+00
35 1.19867e+00 1.12640e+00
36 1.18015e+00 1.12556e+00
37 1.16939e+00 1.11804e+00
38 1.17394e+00 1.12043e+00
39 1.15042e+00 1.10319e+00
40 1.16833e+00 1.11406e+00
41 1.17312e+00 1.10120e+00
42 1.17016e+00 1.11150e+00
43 1.17077e+00 1.10020e+00
44 1.16603e+00 1.10437e+00
45 1.16422e+00 1.10157e+00
46 1.14576e+00 1.10348e+00
47 1.16775e+00 1.10065e+00
48 1.16767e+00 1.10076e+00
49 1.16830e+00 1.10644e+00
50 1.14637e+00 1.09650e+00
51 1.15340e+00 1.09738e+00
52 1.14734e+00 1.09860e+00
53 1.15225e+00 1.09102e+00
54 1.15442e+00 1.10515e+00
55 1.15331e+00 1.10124e+00
56 1.17036e+00 1.09951e+00
57 1.15110e+00 1.08967e+00
58 1.15073e+00 1.10273e+00
59 1.13730e+00 1.08469e+00
60 1.12555e+00 1.08824e+00
61 1.14145e+00 1.09244e+00
62 1.15815e+00 1.08711e+00
63 1.14884e+00 1.08643e+00
64 1.12919e+00 1.08061e+00
65 1.13627e+00 1.08777e+00
66 1.14502e+00 1.09405e+00
67 1.13428e+00 1.08463e+00
68 1.12291e+00 1.07399e+00
69 1.14449e+00 1.08899e+00
70 1.16309e+00 1.08386e+00
71 1.13066e+00 1.07530e+00
72 1.13780e+00 1.07786e+00
73 1.12470e+00 1.07243e+00
74 1.13112e+00 1.07601e+00
75 1.13430e+00 1.06709e+00
76 1.14136e+00 1.06877e+00
77 1.13089e+00 1.07989e+00
78 1.14093e+00 1.06633e+00
79 1.14328e+00 1.07481e+00
80 1.10907e+00 1.06822e+00
81 1.12639e+00 1.06936e+00
82 1.14943e+00 1.07115e+00
83 1.13181e+00 1.07340e+00
84 1.12461e+00 1.06961e+00
85 1.12050e+00 1.06758e+00
86 1.10833e+00 1.05967e+00
87 1.13479e+00 1.07077e+00
88 1.12458e+00 1.06270e+00
89 1.12565e+00 1.06271e+00
90 1.12174e+00 1.06507e+00
91 1.12132e+00 1.07007e+00
92 1.13361e+00 1.07142e+00
93 1.12334e+00 1.05956e+00
94 1.12989e+00 1.06088e+00
95 1.11724e+00 1.05905e+00
96 1.11196e+00 1.05808e+00
97 1.12068e+00 1.05815e+00
98 1.10870e+00 1.05935e+00
99 1.11361e+00 1.05902e+00
100 1.12565e+00 1.05498e+00
101 1.12696e+00 1.06342e+00
102 1.12935e+00 1.06103e+00
103 1.11545e+00 1.05481e+00
104 1.12419e+00 1.05492e+00
105 1.12870e+00 1.05152e+00
106 1.10926e+00 1.04586e+00
107 1.10654e+00 1.04670e+00
108 1.12643e+00 1.05451e+00
109 1.11256e+00 1.05117e+00
110 1.14919e+00 1.06557e+00
111 1.11832e+00 1.06306e+00
112 1.12017e+00 1.05403e+00
113 1.10183e+00 1.04864e+00
114 1.10635e+00 1.04535e+00
115 1.11413e+00 1.05863e+00
116 1.11161e+00 1.04423e+00
117 1.09914e+00 1.05192e+00
118 1.11191e+00 1.04609e+00
119 1.10889e+00 1.05057e+00
120 1.11883e+00 1.05548e+00
121 1.10834e+00 1.04504e+00
122 1.10757e+00 1.05649e+00
123 1.10397e+00 1.04383e+00
124 1.10099e+00 1.04739e+00
125 1.10778e+00 1.04205e+00
126 1.11228e+00 1.04494e+00
127 1.08324e+00 1.04816e+00
128 1.09643e+00 1.04625e+00
129 1.09932e+00 1.03974e+00
130 1.10306e+00 1.04287e+00
131 1.10026e+00 1.04423e+00
132 1.08937e+00 1.04524e+00
133 1.10431e+00 1.05316e+00
134 1.09543e+00 1.04442e+00
135 1.08598e+00 1.04026e+00
136 1.08939e+00 1.04160e+00
137 1.09475e+00 1.03746e+00
138 1.08344e+00 1.03410e+00
139 1.08417e+00 1.04738e+00
140 1.09416e+00 1.04010e+00
141 1.10912e+00 1.03798e+00
142 1.09043e+00 1.03704e+00
143 1.09767e+00 1.03919e+00
144 1.08550e+00 1.04078e+00
