training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.35481e+00 1.32486e+00
1 1.32201e+00 1.29178e+00
2 1.29105e+00 1.29710e+00
3 1.28467e+00 1.38167e+00
4 1.34545e+00 1.27943e+00
5 1.28345e+00 1.28358e+00
6 1.27742e+00 1.24813e+00
7 1.23936e+00 1.23487e+00
8 1.27880e+00 1.22747e+00
9 1.21022e+00 1.20697e+00
10 1.20955e+00 1.19081e+00
11 1.22630e+00 1.14836e+00
12 1.17691e+00 1.14761e+00
13 1.18610e+00 1.14328e+00
14 1.17283e+00 1.20377e+00
15 1.21530e+00 1.13228e+00
16 1.17100e+00 1.16189e+00
17 1.17534e+00 1.20451e+00
18 1.17223e+00 1.12174e+00
19 1.17066e+00 1.13567e+00
20 1.17596e+00 1.13501e+00
21 1.15139e+00 1.11869e+00
22 1.14715e+00 1.14162e+00
23 1.16363e+00 1.15678e+00
24 1.15037e+00 1.13357e+00
25 1.15476e+00 1.14560e+00
26 1.15153e+00 1.13350e+00
27 1.17523e+00 1.11992e+00
28 1.17091e+00 1.14922e+00
29 1.14844e+00 1.14548e+00
30 1.14153e+00 1.12388e+00
31 1.13299e+00 1.11982e+00
32 1.12669e+00 1.14034e+00
33 1.13766e+00 1.12559e+00
34 1.16146e+00 1.12358e+00
35 1.16117e+00 1.14497e+00
36 1.14777e+00 1.11348e+00
37 1.13162e+00 1.13425e+00
38 1.13239e+00 1.10091e+00
39 1.13842e+00 1.13738e+00
40 1.12269e+00 1.12851e+00
41 1.12596e+00 1.10617e+00
42 1.11344e+00 1.11473e+00
43 1.14550e+00 1.11930e+00
44 1.12494e+00 1.12892e+00
45 1.12082e+00 1.12288e+00
46 1.12593e+00 1.11266e+00
47 1.11680e+00 1.10728e+00
48 1.11545e+00 1.15019e+00
49 1.11750e+00 1.10563e+00
50 1.10476e+00 1.10260e+00
51 1.10690e+00 1.10264e+00
52 1.13026e+00 1.14420e+00
53 1.11961e+00 1.11493e+00
54 1.14181e+00 1.11943e+00
55 1.13901e+00 1.11110e+00
56 1.13961e+00 1.09935e+00
57 1.10155e+00 1.09645e+00
58 1.11641e+00 1.11385e+00
59 1.12900e+00 1.11402e+00
60 1.12835e+00 1.11360e+00
61 1.10021e+00 1.09483e+00
62 1.10356e+00 1.11657e+00
63 1.11084e+00 1.10345e+00
64 1.11670e+00 1.10421e+00
65 1.13804e+00 1.11851e+00
66 1.10348e+00 1.09765e+00
67 1.12347e+00 1.09909e+00
68 1.10801e+00 1.10320e+00
69 1.10425e+00 1.09135e+00
70 1.12488e+00 1.07957e+00
71 1.12128e+00 1.11257e+00
72 1.12010e+00 1.12072e+00
73 1.09636e+00 1.09199e+00
74 1.09937e+00 1.06240e+00
75 1.12578e+00 1.10436e+00
76 1.10433e+00 1.06324e+00
77 1.09854e+00 1.05814e+00
78 1.09814e+00 1.06737e+00
79 1.09297e+00 1.07693e+00
80 1.13683e+00 1.10047e+00
81 1.10431e+00 1.09668e+00
82 1.07907e+00 1.06731e+00
83 1.10176e+00 1.06555e+00
84 1.10442e+00 1.09070e+00
85 1.10519e+00 1.08261e+00
86 1.09287e+00 1.06678e+00
87 1.07184e+00 1.07086e+00
88 1.10209e+00 1.09272e+00
89 1.10797e+00 1.08937e+00
90 1.09926e+00 1.10230e+00
91 1.08368e+00 1.06753e+00
92 1.11206e+00 1.09016e+00
93 1.07995e+00 1.07129e+00
94 1.07972e+00 1.07931e+00
95 1.08256e+00 1.06998e+00
96 1.07368e+00 1.06475e+00
97 1.08034e+00 1.07270e+00
98 1.07698e+00 1.09598e+00
99 1.09232e+00 1.06443e+00
100 1.09095e+00 1.07364e+00
101 1.09698e+00 1.07677e+00
102 1.08243e+00 1.05578e+00
103 1.07731e+00 1.06331e+00
104 1.08424e+00 1.07488e+00
105 1.08314e+00 1.07480e+00
106 1.08395e+00 1.05863e+00
107 1.08989e+00 1.06685e+00
108 1.08386e+00 1.06215e+00
109 1.09676e+00 1.06138e+00
110 1.09209e+00 1.07395e+00
111 1.08182e+00 1.06672e+00
112 1.10360e+00 1.08884e+00
113 1.08572e+00 1.07420e+00
114 1.08537e+00 1.08084e+00
115 1.11285e+00 1.08998e+00
116 1.07947e+00 1.07637e+00
117 1.08733e+00 1.05876e+00
118 1.08538e+00 1.04654e+00
119 1.06373e+00 1.06979e+00
120 1.08658e+00 1.06650e+00
121 1.06854e+00 1.06099e+00
122 1.07982e+00 1.08441e+00
123 1.10054e+00 1.06762e+00
124 1.09052e+00 1.04828e+00
125 1.09098e+00 1.07626e+00
126 1.09845e+00 1.06255e+00
127 1.08222e+00 1.07180e+00
128 1.09094e+00 1.05123e+00
129 1.09800e+00 1.06754e+00
130 1.08894e+00 1.05531e+00
131 1.08422e+00 1.06949e+00
132 1.08757e+00 1.05796e+00
133 1.10213e+00 1.06366e+00
134 1.06782e+00 1.04073e+00
135 1.06302e+00 1.04148e+00
136 1.06716e+00 1.04506e+00
137 1.08077e+00 1.06702e+00
138 1.10163e+00 1.07505e+00
139 1.10454e+00 1.08283e+00
140 1.08765e+00 1.10061e+00
141 1.09193e+00 1.04399e+00
142 1.07090e+00 1.04573e+00
143 1.08987e+00 1.08025e+00
144 1.08998e+00 1.10475e+00
