training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.41211e+00 1.35962e+00
1 1.32617e+00 1.31621e+00
2 1.30099e+00 1.30245e+00
3 1.28681e+00 1.29833e+00
4 1.28591e+00 1.29377e+00
5 1.28108e+00 1.28811e+00
6 1.28278e+00 1.28458e+00
7 1.26979e+00 1.27340e+00
8 1.26526e+00 1.27390e+00
9 1.26193e+00 1.26592e+00
10 1.25234e+00 1.25346e+00
11 1.24325e+00 1.24134e+00
12 1.24214e+00 1.23424e+00
13 1.23844e+00 1.21663e+00
14 1.22393e+00 1.20185e+00
15 1.21996e+00 1.19108e+00
16 1.20091e+00 1.17967e+00
17 1.21282e+00 1.17917e+00
18 1.19518e+00 1.18042e+00
19 1.19601e+00 1.16918e+00
20 1.19472e+00 1.16446e+00
21 1.19098e+00 1.16432e+00
22 1.18651e+00 1.17720e+00
23 1.17788e+00 1.16149e+00
24 1.17210e+00 1.16366e+00
25 1.16528e+00 1.15712e+00
26 1.17227e+00 1.15384e+00
27 1.15771e+00 1.15077e+00
28 1.16904e+00 1.14795e+00
29 1.17510e+00 1.14704e+00
30 1.16623e+00 1.16030e+00
31 1.16554e+00 1.13588e+00
32 1.14477e+00 1.13762e+00
33 1.15164e+00 1.13436e+00
34 1.15781e+00 1.13603e+00
35 1.15959e+00 1.13456e+00
36 1.16391e+00 1.13768e+00
37 1.14218e+00 1.13386e+00
38 1.14446e+00 1.13580e+00
39 1.14926e+00 1.12901e+00
40 1.15139e+00 1.13714e+00
41 1.13818e+00 1.12373e+00
42 1.13464e+00 1.13246e+00
43 1.14534e+00 1.12266e+00
44 1.14005e+00 1.11640e+00
45 1.14968e+00 1.11988e+00
46 1.14733e+00 1.11551e+00
47 1.13922e+00 1.11961e+00
48 1.13770e+00 1.11572e+00
49 1.14894e+00 1.11772e+00
50 1.13427e+00 1.10822e+00
51 1.13007e+00 1.10488e+00
52 1.12854e+00 1.10682e+00
53 1.13976e+00 1.10947e+00
54 1.14087e+00 1.09693e+00
55 1.11861e+00 1.09743e+00
56 1.12443e+00 1.09908e+00
57 1.12580e+00 1.09831e+00
58 1.14244e+00 1.10102e+00
59 1.13345e+00 1.09661e+00
60 1.12039e+00 1.09360e+00
61 1.12076e+00 1.09058e+00
62 1.13056e+00 1.09238e+00
63 1.12437e+00 1.09302e+00
64 1.12150e+00 1.09053e+00
65 1.11387e+00 1.08770e+00
66 1.12028e+00 1.09272e+00
67 1.12034e+00 1.08792e+00
68 1.11061e+00 1.09559e+00
69 1.10106e+00 1.08418e+00
70 1.11769e+00 1.08355e+00
71 1.13658e+00 1.09030e+00
72 1.11629e+00 1.08664e+00
73 1.11672e+00 1.08129e+00
74 1.10044e+00 1.07784e+00
75 1.11359e+00 1.07931e+00
76 1.11085e+00 1.07780e+00
77 1.10352e+00 1.07586e+00
78 1.10171e+00 1.07777e+00
79 1.10953e+00 1.08009e+00
80 1.11110e+00 1.07613e+00
81 1.11412e+00 1.08222e+00
82 1.11166e+00 1.08078e+00
83 1.09989e+00 1.07411e+00
84 1.09841e+00 1.07474e+00
85 1.10380e+00 1.07534e+00
86 1.09108e+00 1.07397e+00
87 1.10442e+00 1.07551e+00
88 1.11116e+00 1.07419e+00
89 1.10387e+00 1.07232e+00
90 1.10199e+00 1.07027e+00
91 1.07905e+00 1.06782e+00
92 1.10240e+00 1.07502e+00
93 1.08190e+00 1.06874e+00
94 1.09979e+00 1.07946e+00
95 1.10567e+00 1.07043e+00
96 1.09390e+00 1.06771e+00
97 1.08310e+00 1.06730e+00
98 1.09633e+00 1.06828e+00
99 1.10144e+00 1.06576e+00
100 1.09893e+00 1.07210e+00
101 1.10816e+00 1.06962e+00
102 1.09235e+00 1.06328e+00
103 1.09124e+00 1.06272e+00
104 1.09085e+00 1.06399e+00
105 1.08274e+00 1.06114e+00
106 1.08985e+00 1.05970e+00
107 1.09736e+00 1.06157e+00
108 1.10286e+00 1.06119e+00
109 1.09959e+00 1.06281e+00
110 1.09460e+00 1.06494e+00
111 1.08772e+00 1.06320e+00
112 1.08608e+00 1.06229e+00
113 1.08245e+00 1.05930e+00
114 1.08604e+00 1.05906e+00
115 1.07936e+00 1.05637e+00
116 1.08855e+00 1.05741e+00
117 1.08930e+00 1.05969e+00
118 1.08336e+00 1.05775e+00
119 1.08496e+00 1.05767e+00
120 1.08316e+00 1.05618e+00
121 1.08516e+00 1.05476e+00
122 1.07808e+00 1.05583e+00
123 1.08659e+00 1.05610e+00
124 1.07154e+00 1.05480e+00
125 1.07951e+00 1.05420e+00
126 1.08241e+00 1.05602e+00
127 1.08001e+00 1.05453e+00
128 1.08524e+00 1.05532e+00
129 1.08596e+00 1.05523e+00
130 1.08347e+00 1.05406e+00
131 1.07605e+00 1.05382e+00
132 1.06858e+00 1.05101e+00
133 1.07303e+00 1.05087e+00
134 1.08719e+00 1.05360e+00
135 1.07774e+00 1.04966e+00
136 1.07756e+00 1.05196e+00
137 1.08551e+00 1.05364e+00
138 1.07308e+00 1.05346e+00
139 1.09173e+00 1.05292e+00
140 1.09456e+00 1.05671e+00
141 1.08128e+00 1.05121e+00
142 1.08399e+00 1.05335e+00
143 1.07929e+00 1.05089e+00
144 1.07493e+00 1.05262e+00
