training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.38191e+00 1.32679e+00
1 1.32303e+00 1.30469e+00
2 1.29918e+00 1.29277e+00
3 1.29727e+00 1.28728e+00
4 1.29718e+00 1.28561e+00
5 1.29362e+00 1.28192e+00
6 1.29764e+00 1.27811e+00
7 1.28743e+00 1.27534e+00
8 1.28822e+00 1.27290e+00
9 1.28266e+00 1.27014e+00
10 1.26623e+00 1.26644e+00
11 1.26727e+00 1.26164e+00
12 1.26328e+00 1.25905e+00
13 1.26533e+00 1.25439e+00
14 1.27060e+00 1.24976e+00
15 1.24238e+00 1.24383e+00
16 1.23969e+00 1.23765e+00
17 1.25260e+00 1.23315e+00
18 1.23949e+00 1.22444e+00
19 1.22746e+00 1.21874e+00
20 1.22280e+00 1.21273e+00
21 1.22820e+00 1.20780e+00
22 1.21201e+00 1.20185e+00
23 1.21126e+00 1.19493e+00
24 1.20382e+00 1.18753e+00
25 1.20212e+00 1.18035e+00
26 1.19741e+00 1.17553e+00
27 1.20540e+00 1.17279e+00
28 1.19510e+00 1.16964e+00
29 1.19490e+00 1.16641e+00
30 1.19703e+00 1.16326e+00
31 1.18268e+00 1.16136e+00
32 1.18489e+00 1.15867e+00
33 1.17794e+00 1.15635e+00
34 1.19050e+00 1.15708e+00
35 1.18540e+00 1.15562e+00
36 1.18870e+00 1.15459e+00
37 1.17623e+00 1.15149e+00
38 1.16876e+00 1.14882e+00
39 1.17432e+00 1.14811e+00
40 1.16034e+00 1.14706e+00
41 1.16815e+00 1.14641e+00
42 1.16927e+00 1.14563e+00
43 1.16006e+00 1.14364e+00
44 1.17560e+00 1.14338e+00
45 1.16516e+00 1.14242e+00
46 1.15459e+00 1.14053e+00
47 1.15905e+00 1.13799e+00
48 1.15720e+00 1.13655e+00
49 1.17305e+00 1.13658e+00
50 1.15785e+00 1.13574e+00
51 1.17740e+00 1.13486e+00
52 1.14783e+00 1.13274e+00
53 1.14602e+00 1.13245e+00
54 1.15835e+00 1.13198e+00
55 1.15470e+00 1.13191e+00
56 1.13464e+00 1.13072e+00
57 1.13741e+00 1.13052e+00
58 1.15447e+00 1.12889e+00
59 1.16177e+00 1.12718e+00
60 1.15741e+00 1.12651e+00
61 1.15321e+00 1.12675e+00
62 1.14308e+00 1.12482e+00
63 1.14323e+00 1.12293e+00
64 1.14942e+00 1.12186e+00
65 1.15174e+00 1.12187e+00
66 1.14237e+00 1.12080e+00
67 1.14179e+00 1.11927e+00
68 1.13896e+00 1.11799e+00
69 1.14039e+00 1.11621e+00
70 1.13560e+00 1.11557e+00
71 1.14152e+00 1.11475e+00
72 1.14221e+00 1.11326e+00
73 1.14163e+00 1.11175e+00
74 1.14792e+00 1.11174e+00
75 1.14111e+00 1.11041e+00
76 1.13215e+00 1.10921e+00
77 1.13569e+00 1.10951e+00
78 1.12840e+00 1.10900e+00
79 1.13322e+00 1.10986e+00
80 1.12320e+00 1.10827e+00
81 1.13612e+00 1.10839e+00
82 1.13542e+00 1.10719e+00
83 1.14105e+00 1.10774e+00
84 1.13970e+00 1.10555e+00
85 1.13192e+00 1.10467e+00
86 1.12456e+00 1.10401e+00
87 1.12543e+00 1.10316e+00
88 1.12362e+00 1.10076e+00
89 1.12522e+00 1.10097e+00
90 1.13651e+00 1.09945e+00
91 1.13322e+00 1.10071e+00
92 1.11296e+00 1.09921e+00
93 1.12466e+00 1.09927e+00
94 1.12757e+00 1.09739e+00
95 1.12137e+00 1.09841e+00
96 1.13020e+00 1.09585e+00
97 1.12351e+00 1.09624e+00
98 1.11771e+00 1.09403e+00
99 1.11385e+00 1.09279e+00
100 1.10727e+00 1.09224e+00
101 1.11509e+00 1.09104e+00
102 1.11215e+00 1.09022e+00
103 1.11216e+00 1.09008e+00
104 1.12265e+00 1.08953e+00
105 1.10818e+00 1.08968e+00
106 1.11296e+00 1.08868e+00
107 1.11563e+00 1.08736e+00
108 1.12267e+00 1.08632e+00
109 1.11831e+00 1.08464e+00
110 1.10222e+00 1.08360e+00
111 1.10802e+00 1.08363e+00
112 1.10879e+00 1.08315e+00
113 1.11911e+00 1.08317e+00
114 1.10368e+00 1.08243e+00
115 1.10518e+00 1.08094e+00
116 1.11311e+00 1.08145e+00
117 1.11211e+00 1.08116e+00
118 1.11619e+00 1.08147e+00
119 1.10906e+00 1.08114e+00
120 1.09467e+00 1.07964e+00
121 1.10852e+00 1.08003e+00
122 1.10563e+00 1.07903e+00
123 1.10951e+00 1.07788e+00
124 1.11469e+00 1.07815e+00
125 1.10575e+00 1.07684e+00
126 1.10617e+00 1.07621e+00
127 1.10241e+00 1.07654e+00
128 1.09433e+00 1.07448e+00
129 1.10481e+00 1.07467e+00
130 1.10028e+00 1.07441e+00
131 1.09878e+00 1.07358e+00
132 1.10008e+00 1.07284e+00
133 1.10337e+00 1.07234e+00
134 1.11030e+00 1.07328e+00
135 1.10492e+00 1.07290e+00
136 1.11837e+00 1.07407e+00
137 1.10558e+00 1.07248e+00
138 1.10522e+00 1.07282e+00
139 1.10541e+00 1.07205e+00
140 1.08669e+00 1.07092e+00
141 1.10267e+00 1.07084e+00
142 1.10267e+00 1.07089e+00
143 1.09454e+00 1.07027e+00
144 1.09769e+00 1.06836e+00
