training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.64595e+00 1.37668e+00
1 1.32120e+00 1.24409e+00
2 1.23376e+00 1.22766e+00
3 1.22395e+00 1.17066e+00
4 1.19777e+00 1.14135e+00
5 1.21272e+00 1.15543e+00
6 1.20838e+00 1.21561e+00
7 1.17705e+00 1.17215e+00
8 1.14697e+00 1.13498e+00
9 1.18132e+00 1.15611e+00
10 1.20187e+00 1.15016e+00
11 1.16570e+00 1.15613e+00
12 1.14918e+00 1.12631e+00
13 1.19146e+00 1.13845e+00
14 1.13593e+00 1.10831e+00
15 1.15562e+00 1.11348e+00
16 1.15054e+00 1.11750e+00
17 1.12864e+00 1.12138e+00
18 1.17747e+00 1.15246e+00
19 1.13130e+00 1.15442e+00
20 1.13020e+00 1.09736e+00
21 1.11163e+00 1.10818e+00
22 1.11346e+00 1.08362e+00
23 1.11737e+00 1.16404e+00
24 1.15017e+00 1.08847e+00
25 1.11141e+00 1.06692e+00
26 1.10307e+00 1.08387e+00
27 1.12550e+00 1.13656e+00
28 1.13715e+00 1.07454e+00
29 1.10663e+00 1.08521e+00
30 1.11237e+00 1.05886e+00
31 1.09896e+00 1.06415e+00
32 1.09684e+00 1.06242e+00
33 1.11925e+00 1.07213e+00
34 1.09762e+00 1.07885e+00
35 1.08897e+00 1.06167e+00
36 1.08157e+00 1.05835e+00
37 1.08855e+00 1.08423e+00
38 1.09006e+00 1.08557e+00
39 1.08567e+00 1.09761e+00
40 1.08010e+00 1.04603e+00
41 1.07332e+00 1.04283e+00
42 1.10352e+00 1.06579e+00
43 1.07300e+00 1.04354e+00
44 1.07246e+00 1.08303e+00
45 1.08227e+00 1.05234e+00
46 1.07741e+00 1.06664e+00
47 1.07082e+00 1.02716e+00
48 1.05639e+00 1.07980e+00
49 1.08428e+00 1.03057e+00
50 1.05858e+00 1.04775e+00
51 1.05692e+00 1.03421e+00
52 1.06131e+00 1.03692e+00
53 1.06393e+00 1.01767e+00
54 1.04672e+00 1.02512e+00
55 1.06388e+00 1.02452e+00
56 1.05706e+00 1.04669e+00
57 1.05482e+00 1.01867e+00
58 1.06065e+00 1.02449e+00
59 1.05946e+00 1.02726e+00
60 1.04349e+00 1.01923e+00
61 1.03558e+00 1.01320e+00
62 1.04080e+00 1.03881e+00
63 1.04996e+00 1.00765e+00
64 1.04282e+00 1.04058e+00
65 1.06913e+00 1.01861e+00
66 1.04157e+00 1.01913e+00
67 1.04391e+00 1.00975e+00
68 1.03779e+00 1.01580e+00
69 1.04807e+00 1.01846e+00
70 1.03829e+00 1.01594e+00
71 1.03597e+00 1.03434e+00
72 1.05377e+00 1.02369e+00
73 1.04640e+00 1.00573e+00
74 1.04270e+00 1.00341e+00
75 1.04537e+00 1.01368e+00
76 1.04488e+00 1.04397e+00
77 1.03266e+00 1.02319e+00
78 1.04971e+00 1.01152e+00
79 1.03597e+00 9.94365e-01
80 1.03882e+00 1.01007e+00
81 1.03776e+00 1.02872e+00
82 1.02241e+00 1.00523e+00
83 1.04482e+00 1.00299e+00
84 1.04707e+00 9.99886e-01
85 1.02986e+00 1.00360e+00
86 1.03113e+00 1.00791e+00
87 1.02720e+00 9.99535e-01
88 1.04216e+00 1.00904e+00
89 1.04348e+00 1.01344e+00
90 1.03232e+00 1.00340e+00
91 1.03987e+00 1.01203e+00
92 1.04473e+00 1.00864e+00
93 1.03526e+00 1.02043e+00
94 1.04957e+00 9.94366e-01
95 1.01799e+00 9.93570e-01
96 1.03946e+00 9.91000e-01
97 1.02009e+00 1.00355e+00
98 1.03240e+00 1.00720e+00
99 1.01423e+00 9.86380e-01
100 1.03292e+00 1.01963e+00
101 1.03183e+00 9.93990e-01
102 1.03269e+00 1.00887e+00
103 1.04021e+00 1.00633e+00
104 1.02152e+00 9.92145e-01
105 1.04200e+00 9.96952e-01
106 1.03932e+00 1.00759e+00
107 1.03428e+00 9.99184e-01
108 1.02422e+00 1.01253e+00
109 1.02783e+00 1.00375e+00
110 1.04292e+00 1.00126e+00
111 1.05288e+00 1.02129e+00
112 1.02562e+00 1.00462e+00
113 1.03473e+00 1.00402e+00
114 1.01921e+00 1.00502e+00
115 1.03487e+00 1.01372e+00
116 1.03907e+00 9.99639e-01
117 1.03474e+00 9.88427e-01
118 1.02171e+00 1.01508e+00
119 1.02555e+00 9.86746e-01
120 1.03749e+00 9.93698e-01
121 1.03052e+00 1.00044e+00
122 1.03169e+00 1.03470e+00
123 1.06073e+00 1.00995e+00
124 1.01945e+00 9.91987e-01
125 1.02748e+00 1.00601e+00
126 1.03199e+00 9.84416e-01
127 1.02247e+00 9.86290e-01
128 1.01351e+00 9.94553e-01
129 1.02035e+00 1.00158e+00
130 1.01928e+00 1.01831e+00
131 1.03599e+00 1.00634e+00
132 1.03987e+00 9.92583e-01
133 1.02499e+00 9.99373e-01
134 1.02252e+00 9.99733e-01
135 1.03564e+00 9.96541e-01
136 1.03795e+00 9.86949e-01
137 1.02527e+00 1.01307e+00
138 1.00684e+00 9.98023e-01
139 1.04134e+00 1.00971e+00
140 1.02456e+00 9.97272e-01
141 1.02424e+00 1.00666e+00
142 1.02105e+00 9.89295e-01
143 1.02551e+00 1.00327e+00
144 1.03407e+00 9.91865e-01
