training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.67217e+00 1.34786e+00
1 1.31118e+00 1.25160e+00
2 1.25708e+00 1.18419e+00
3 1.25658e+00 1.40306e+00
4 1.33352e+00 1.19734e+00
5 1.21604e+00 1.18305e+00
6 1.18845e+00 1.14268e+00
7 1.18164e+00 1.14890e+00
8 1.19171e+00 1.14121e+00
9 1.16759e+00 1.11815e+00
10 1.15663e+00 1.11013e+00
11 1.16776e+00 1.11143e+00
12 1.14790e+00 1.14700e+00
13 1.13338e+00 1.13214e+00
14 1.19918e+00 1.11593e+00
15 1.16524e+00 1.12554e+00
16 1.14355e+00 1.08129e+00
17 1.15718e+00 1.08355e+00
18 1.11689e+00 1.05678e+00
19 1.14253e+00 1.09840e+00
20 1.12316e+00 1.06553e+00
21 1.11664e+00 1.05585e+00
22 1.14577e+00 1.10316e+00
23 1.13243e+00 1.07528e+00
24 1.11362e+00 1.06675e+00
25 1.12275e+00 1.05603e+00
26 1.12925e+00 1.08143e+00
27 1.13009e+00 1.07692e+00
28 1.13123e+00 1.06156e+00
29 1.12312e+00 1.07055e+00
30 1.11242e+00 1.07510e+00
31 1.14652e+00 1.08355e+00
32 1.12411e+00 1.04369e+00
33 1.09517e+00 1.11160e+00
34 1.10022e+00 1.06117e+00
35 1.07986e+00 1.05281e+00
36 1.10306e+00 1.08490e+00
37 1.09493e+00 1.02616e+00
38 1.10952e+00 1.05531e+00
39 1.11111e+00 1.03453e+00
40 1.10594e+00 1.07360e+00
41 1.09441e+00 1.06664e+00
42 1.08026e+00 1.02825e+00
43 1.07691e+00 1.06601e+00
44 1.09118e+00 1.07255e+00
45 1.09421e+00 1.03807e+00
46 1.08066e+00 1.03942e+00
47 1.06834e+00 1.03626e+00
48 1.06840e+00 1.01916e+00
49 1.07320e+00 1.05067e+00
50 1.07410e+00 1.03719e+00
51 1.07623e+00 1.03146e+00
52 1.05915e+00 1.04506e+00
53 1.07887e+00 1.01623e+00
54 1.05862e+00 1.07695e+00
55 1.07178e+00 1.04723e+00
56 1.08834e+00 1.03210e+00
57 1.06902e+00 1.04034e+00
58 1.07188e+00 1.02614e+00
59 1.05170e+00 1.07152e+00
60 1.09121e+00 1.04326e+00
61 1.06029e+00 1.03047e+00
62 1.04699e+00 1.03870e+00
63 1.04689e+00 1.01229e+00
64 1.10179e+00 1.04714e+00
65 1.07021e+00 1.04372e+00
66 1.05928e+00 1.02534e+00
67 1.05789e+00 1.06433e+00
68 1.05694e+00 1.03520e+00
69 1.05629e+00 1.03009e+00
70 1.07245e+00 1.02154e+00
71 1.05163e+00 1.02814e+00
72 1.05891e+00 1.01823e+00
73 1.05036e+00 1.01937e+00
74 1.04380e+00 1.02888e+00
75 1.04969e+00 1.01869e+00
76 1.05188e+00 1.01709e+00
77 1.05694e+00 1.01578e+00
78 1.04582e+00 1.02477e+00
79 1.04951e+00 1.02877e+00
80 1.02604e+00 1.01384e+00
81 1.04797e+00 1.01517e+00
82 1.04317e+00 1.01916e+00
83 1.05659e+00 1.02317e+00
84 1.03353e+00 1.02405e+00
85 1.03945e+00 1.01706e+00
86 1.04141e+00 1.01288e+00
87 1.03480e+00 1.05643e+00
88 1.05811e+00 1.01763e+00
89 1.07850e+00 1.04322e+00
90 1.06184e+00 1.00707e+00
91 1.03921e+00 1.01951e+00
92 1.04488e+00 1.03781e+00
93 1.03597e+00 1.02982e+00
94 1.04754e+00 1.02987e+00
95 1.04611e+00 1.00664e+00
96 1.04939e+00 1.00364e+00
97 1.03432e+00 1.00437e+00
98 1.03058e+00 1.04571e+00
99 1.04055e+00 1.00347e+00
100 1.03845e+00 1.04638e+00
101 1.01982e+00 9.81048e-01
102 1.03493e+00 1.13693e+00
103 1.05335e+00 1.01585e+00
104 1.03880e+00 9.96582e-01
105 1.02793e+00 1.01407e+00
106 1.02784e+00 1.01502e+00
107 1.04664e+00 1.00361e+00
108 1.02634e+00 1.02436e+00
109 1.05295e+00 1.00852e+00
110 1.02057e+00 1.01220e+00
111 1.04671e+00 1.02960e+00
112 1.03972e+00 1.04361e+00
113 1.03763e+00 1.01562e+00
114 1.02509e+00 1.00783e+00
115 1.04791e+00 1.01688e+00
116 1.04610e+00 1.02191e+00
117 1.04536e+00 1.02797e+00
118 1.04338e+00 1.00559e+00
119 1.04056e+00 9.90921e-01
120 1.04159e+00 1.00474e+00
121 1.03766e+00 1.03175e+00
122 1.02495e+00 1.06813e+00
123 1.05148e+00 1.01784e+00
124 1.03971e+00 1.00276e+00
125 1.03923e+00 1.01001e+00
126 1.02785e+00 1.01513e+00
127 1.04337e+00 1.00019e+00
128 1.02976e+00 1.04080e+00
129 1.03755e+00 1.01676e+00
130 1.04400e+00 1.00048e+00
131 1.01882e+00 1.02021e+00
132 1.03398e+00 1.02105e+00
133 1.02456e+00 1.00296e+00
134 1.03519e+00 1.01479e+00
135 1.03682e+00 1.00563e+00
136 1.04442e+00 1.02403e+00
137 1.03615e+00 9.88694e-01
138 1.03142e+00 1.02610e+00
139 1.02123e+00 1.01397e+00
140 1.03494e+00 9.99969e-01
141 1.02102e+00 1.03153e+00
142 1.03379e+00 9.93051e-01
143 1.02369e+00 9.94487e-01
144 1.04204e+00 1.01598e+00
