training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.66600e+00 1.28409e+00
1 1.29908e+00 1.26097e+00
2 1.27126e+00 1.24290e+00
3 1.27100e+00 1.23762e+00
4 1.26292e+00 1.22402e+00
5 1.24869e+00 1.21815e+00
6 1.22925e+00 1.21214e+00
7 1.21529e+00 1.19157e+00
8 1.21421e+00 1.19416e+00
9 1.19722e+00 1.17699e+00
10 1.19535e+00 1.17248e+00
11 1.18530e+00 1.16294e+00
12 1.16759e+00 1.16074e+00
13 1.15901e+00 1.14175e+00
14 1.16740e+00 1.13476e+00
15 1.14591e+00 1.12904e+00
16 1.15677e+00 1.12933e+00
17 1.15768e+00 1.12847e+00
18 1.15181e+00 1.12649e+00
19 1.14630e+00 1.11618e+00
20 1.15642e+00 1.13242e+00
21 1.14597e+00 1.11735e+00
22 1.12661e+00 1.10473e+00
23 1.13992e+00 1.10819e+00
24 1.12824e+00 1.10039e+00
25 1.13303e+00 1.09704e+00
26 1.11199e+00 1.09706e+00
27 1.11962e+00 1.09776e+00
28 1.10943e+00 1.09506e+00
29 1.10867e+00 1.08761e+00
30 1.11734e+00 1.09463e+00
31 1.10731e+00 1.09382e+00
32 1.10398e+00 1.07637e+00
33 1.09527e+00 1.07730e+00
34 1.08871e+00 1.08178e+00
35 1.10356e+00 1.08192e+00
36 1.09961e+00 1.07492e+00
37 1.11228e+00 1.09088e+00
38 1.09412e+00 1.09058e+00
39 1.10685e+00 1.10056e+00
40 1.09248e+00 1.07938e+00
41 1.08216e+00 1.07582e+00
42 1.08836e+00 1.08230e+00
43 1.09955e+00 1.07382e+00
44 1.07990e+00 1.06245e+00
45 1.07682e+00 1.06937e+00
46 1.08599e+00 1.06434e+00
47 1.08802e+00 1.07208e+00
48 1.06871e+00 1.06171e+00
49 1.06835e+00 1.05655e+00
50 1.07868e+00 1.06284e+00
51 1.06986e+00 1.05971e+00
52 1.06792e+00 1.05491e+00
53 1.06344e+00 1.05863e+00
54 1.05878e+00 1.05289e+00
55 1.06194e+00 1.05142e+00
56 1.05350e+00 1.04494e+00
57 1.05411e+00 1.04778e+00
58 1.06585e+00 1.05428e+00
59 1.06775e+00 1.05159e+00
60 1.06159e+00 1.05597e+00
61 1.05451e+00 1.05556e+00
62 1.04271e+00 1.05021e+00
63 1.06376e+00 1.04569e+00
64 1.05008e+00 1.03671e+00
65 1.05535e+00 1.03611e+00
66 1.05149e+00 1.03802e+00
67 1.06026e+00 1.05354e+00
68 1.05094e+00 1.03429e+00
69 1.04961e+00 1.03678e+00
70 1.05873e+00 1.04338e+00
71 1.06181e+00 1.03646e+00
72 1.05889e+00 1.05021e+00
73 1.06070e+00 1.07698e+00
74 1.04946e+00 1.04460e+00
75 1.07361e+00 1.06328e+00
76 1.05273e+00 1.03526e+00
77 1.03308e+00 1.03552e+00
78 1.04991e+00 1.03433e+00
79 1.05187e+00 1.03436e+00
80 1.05557e+00 1.03296e+00
81 1.02926e+00 1.02561e+00
82 1.04902e+00 1.03492e+00
83 1.05533e+00 1.03602e+00
84 1.05378e+00 1.03120e+00
85 1.05797e+00 1.02472e+00
86 1.04031e+00 1.02169e+00
87 1.04387e+00 1.03269e+00
88 1.04424e+00 1.03733e+00
89 1.04668e+00 1.03175e+00
90 1.04798e+00 1.03023e+00
91 1.04637e+00 1.02239e+00
92 1.02744e+00 1.06515e+00
93 1.04474e+00 1.03939e+00
94 1.03873e+00 1.03311e+00
95 1.02946e+00 1.02595e+00
96 1.04218e+00 1.03048e+00
97 1.02789e+00 1.03249e+00
98 1.04545e+00 1.03118e+00
99 1.04284e+00 1.03376e+00
100 1.03603e+00 1.02048e+00
101 1.03067e+00 1.02635e+00
102 1.03709e+00 1.02206e+00
103 1.04055e+00 1.02079e+00
104 1.02899e+00 1.01295e+00
105 1.02853e+00 1.03072e+00
106 1.03477e+00 1.02528e+00
107 1.02660e+00 1.03063e+00
108 1.02319e+00 1.03530e+00
109 1.03472e+00 1.01207e+00
110 1.02751e+00 1.03876e+00
111 1.03545e+00 1.05496e+00
112 1.04250e+00 1.03180e+00
113 1.03088e+00 1.03768e+00
114 1.03263e+00 1.03272e+00
115 1.02578e+00 1.04131e+00
116 1.03161e+00 1.03774e+00
117 1.03459e+00 1.02262e+00
118 1.03709e+00 1.01113e+00
119 1.02600e+00 1.03169e+00
120 1.04290e+00 1.01650e+00
121 1.02294e+00 1.00901e+00
122 1.02534e+00 1.01490e+00
123 1.04027e+00 1.03931e+00
124 1.04462e+00 1.02003e+00
125 1.01898e+00 1.01778e+00
126 1.02684e+00 1.02322e+00
127 1.03159e+00 1.01821e+00
128 1.02369e+00 1.01177e+00
129 1.02726e+00 1.04738e+00
130 1.02486e+00 1.02350e+00
131 1.02410e+00 1.01843e+00
132 1.03340e+00 1.02198e+00
133 1.02091e+00 1.01263e+00
134 1.04016e+00 1.01748e+00
135 1.02555e+00 1.03488e+00
136 1.02473e+00 1.01094e+00
137 1.02396e+00 1.00581e+00
138 1.02953e+00 1.03015e+00
139 1.02231e+00 1.01646e+00
140 1.03969e+00 1.01425e+00
141 1.02066e+00 1.01817e+00
142 1.03349e+00 1.00025e+00
143 1.02547e+00 1.01320e+00
144 1.01227e+00 1.01304e+00
