training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 4.17460e+00 1.97332e+00
1 1.94373e+00 1.35358e+00
2 1.28193e+00 1.27423e+00
3 1.25177e+00 1.23696e+00
4 1.23770e+00 1.22384e+00
5 1.24073e+00 1.21325e+00
6 1.22067e+00 1.22736e+00
7 1.18988e+00 1.15717e+00
8 1.19745e+00 1.21377e+00
9 1.20324e+00 1.20561e+00
10 1.19319e+00 1.20859e+00
11 1.18522e+00 1.14496e+00
12 1.18169e+00 1.15961e+00
13 1.16843e+00 1.17330e+00
14 1.16694e+00 1.18672e+00
15 1.17331e+00 1.16940e+00
16 1.19352e+00 1.15298e+00
17 1.15074e+00 1.19592e+00
18 1.15951e+00 1.10646e+00
19 1.17239e+00 1.13080e+00
20 1.13129e+00 1.10132e+00
21 1.13389e+00 1.10116e+00
22 1.16673e+00 1.13368e+00
23 1.16398e+00 1.13268e+00
24 1.17638e+00 1.13468e+00
25 1.12920e+00 1.10620e+00
26 1.15421e+00 1.09276e+00
27 1.13405e+00 1.07973e+00
28 1.11862e+00 1.08703e+00
29 1.14085e+00 1.14066e+00
30 1.12710e+00 1.09995e+00
31 1.11901e+00 1.17812e+00
32 1.22206e+00 1.17505e+00
33 1.19001e+00 1.12818e+00
34 1.12326e+00 1.14376e+00
35 1.13650e+00 1.11445e+00
36 1.15517e+00 1.07117e+00
37 1.12467e+00 1.12569e+00
38 1.13915e+00 1.10527e+00
39 1.14837e+00 1.07303e+00
40 1.12256e+00 1.08458e+00
41 1.11913e+00 1.09500e+00
42 1.10424e+00 1.07199e+00
43 1.11315e+00 1.09705e+00
44 1.12118e+00 1.09110e+00
45 1.11684e+00 1.08032e+00
46 1.08954e+00 1.09166e+00
47 1.10438e+00 1.10931e+00
48 1.13873e+00 1.09658e+00
49 1.11657e+00 1.09612e+00
50 1.10214e+00 1.07398e+00
51 1.12411e+00 1.14833e+00
52 1.13523e+00 1.10922e+00
53 1.15984e+00 1.21732e+00
54 1.19467e+00 1.20072e+00
55 1.32469e+00 1.16690e+00
56 1.24082e+00 1.10263e+00
57 1.15486e+00 1.05853e+00
58 1.15533e+00 1.14002e+00
59 1.16690e+00 1.12530e+00
60 1.13542e+00 1.06221e+00
61 1.14033e+00 1.12315e+00
62 1.13268e+00 1.06214e+00
63 1.10634e+00 1.10938e+00
64 1.09715e+00 1.09614e+00
65 1.13077e+00 1.10550e+00
66 1.10777e+00 1.06122e+00
67 1.10249e+00 1.04326e+00
68 1.09578e+00 1.07406e+00
69 1.10520e+00 1.12301e+00
70 1.09816e+00 1.08394e+00
71 1.09126e+00 1.03594e+00
72 1.15149e+00 1.08526e+00
73 1.11599e+00 1.06825e+00
74 1.11359e+00 1.10762e+00
75 1.10797e+00 1.07988e+00
76 1.10847e+00 1.05666e+00
77 1.10189e+00 1.04421e+00
78 1.08913e+00 1.07403e+00
79 1.09832e+00 1.08344e+00
80 1.14053e+00 1.06935e+00
81 1.19391e+00 1.09431e+00
82 1.14768e+00 1.12585e+00
83 1.13015e+00 1.08186e+00
84 1.14401e+00 1.07314e+00
85 1.13497e+00 1.13089e+00
86 1.13019e+00 1.06779e+00
87 1.11711e+00 1.09130e+00
88 1.12262e+00 1.10851e+00
89 1.11913e+00 1.06119e+00
90 1.11653e+00 1.09462e+00
91 1.09700e+00 1.09425e+00
92 1.20240e+00 1.20640e+00
93 6.09400e+02 4.56385e+04
94 9.06699e+05 2.54790e+05
95 1.08052e+05 1.24617e+04
96 8.22685e+03 2.58156e+03
97 4.18782e+03 1.69961e+03
98 3.39643e+03 1.65395e+03
99 2.83356e+03 1.42359e+03
100 2.61888e+03 9.21714e+02
101 2.27005e+03 9.83056e+02
102 2.06945e+03 5.67410e+02
103 1.69597e+03 6.78324e+02
104 1.63650e+03 5.07503e+02
105 1.56623e+03 3.88879e+02
106 1.33533e+03 4.27757e+02
107 1.28450e+03 4.13531e+02
108 1.22870e+03 4.87509e+02
109 1.33349e+03 3.88896e+02
110 1.09141e+03 2.16519e+02
111 1.04240e+03 2.05758e+02
112 9.43772e+02 2.44393e+02
113 9.20517e+02 2.62222e+02
114 8.51744e+02 2.97761e+02
115 9.51371e+02 2.69038e+02
116 8.03786e+02 1.63988e+02
117 8.29817e+02 2.16168e+02
118 8.08574e+02 1.77714e+02
119 7.12774e+02 1.18753e+02
120 7.76499e+02 1.15522e+02
121 6.53821e+02 1.36964e+02
122 7.42519e+02 1.29477e+02
123 6.58326e+02 1.40468e+02
124 6.14635e+02 1.00650e+02
125 6.42191e+02 1.05990e+02
126 6.52040e+02 1.52949e+02
127 5.84135e+02 1.14776e+02
128 5.82443e+02 1.47582e+02
129 5.82030e+02 7.36891e+01
130 5.21894e+02 9.58230e+01
131 5.08211e+02 1.45305e+02
132 5.34978e+02 1.16944e+02
133 5.22641e+02 7.85300e+01
134 5.45250e+02 9.25460e+01
135 5.07128e+02 7.21387e+01
136 4.76498e+02 7.12795e+01
137 4.85767e+02 6.76982e+01
138 5.04632e+02 8.87955e+01
139 4.79996e+02 8.10065e+01
140 4.55187e+02 1.04176e+02
141 4.36237e+02 7.50505e+01
142 4.11413e+02 7.21824e+01
143 4.23409e+02 5.37223e+01
144 4.24498e+02 1.14109e+02
