training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.35497e+00 1.31084e+00
1 1.30363e+00 1.30426e+00
2 1.30031e+00 1.31710e+00
3 1.30839e+00 1.31845e+00
4 1.28959e+00 1.30331e+00
5 1.30108e+00 1.30791e+00
6 1.28771e+00 1.31149e+00
7 1.27933e+00 1.29203e+00
8 1.27663e+00 1.27968e+00
9 1.27253e+00 1.29710e+00
10 1.26311e+00 1.28160e+00
11 1.24721e+00 1.24657e+00
12 1.25449e+00 1.26037e+00
13 1.23495e+00 1.22095e+00
14 1.20920e+00 1.20196e+00
15 1.20803e+00 1.19287e+00
16 1.19501e+00 1.19609e+00
17 1.21831e+00 1.21231e+00
18 1.19501e+00 1.20322e+00
19 1.18331e+00 1.17450e+00
20 1.18452e+00 1.18086e+00
21 1.17563e+00 1.16240e+00
22 1.17312e+00 1.16457e+00
23 1.17770e+00 1.16213e+00
24 1.17095e+00 1.15675e+00
25 1.16111e+00 1.15629e+00
26 1.16065e+00 1.13582e+00
27 1.16203e+00 1.14989e+00
28 1.15376e+00 1.15035e+00
29 1.15610e+00 1.16563e+00
30 1.14177e+00 1.13914e+00
31 1.14139e+00 1.12325e+00
32 1.13323e+00 1.10733e+00
33 1.12100e+00 1.13731e+00
34 1.13111e+00 1.11405e+00
35 1.12603e+00 1.10080e+00
36 1.13298e+00 1.10965e+00
37 1.13962e+00 1.11786e+00
38 1.12687e+00 1.10366e+00
39 1.11424e+00 1.11562e+00
40 1.12219e+00 1.10737e+00
41 1.12946e+00 1.10870e+00
42 1.11938e+00 1.09624e+00
43 1.10786e+00 1.08319e+00
44 1.09063e+00 1.08407e+00
45 1.10946e+00 1.07844e+00
46 1.11017e+00 1.07610e+00
47 1.10960e+00 1.08313e+00
48 1.09649e+00 1.07275e+00
49 1.10472e+00 1.07559e+00
50 1.10083e+00 1.06991e+00
51 1.09392e+00 1.07407e+00
52 1.09355e+00 1.06086e+00
53 1.08657e+00 1.06722e+00
54 1.09525e+00 1.06514e+00
55 1.08518e+00 1.06448e+00
56 1.10116e+00 1.06057e+00
57 1.08251e+00 1.05398e+00
58 1.08836e+00 1.06553e+00
59 1.08939e+00 1.06642e+00
60 1.09298e+00 1.06392e+00
61 1.08832e+00 1.06072e+00
62 1.08006e+00 1.05911e+00
63 1.05991e+00 1.05042e+00
64 1.09573e+00 1.06048e+00
65 1.09080e+00 1.06153e+00
66 1.08389e+00 1.05329e+00
67 1.07966e+00 1.04775e+00
68 1.08207e+00 1.04636e+00
69 1.07638e+00 1.07165e+00
70 1.07800e+00 1.05021e+00
71 1.06516e+00 1.04312e+00
72 1.07160e+00 1.04974e+00
73 1.07025e+00 1.04109e+00
74 1.07402e+00 1.04414e+00
75 1.05103e+00 1.03881e+00
76 1.06037e+00 1.03810e+00
77 1.06503e+00 1.04297e+00
78 1.06916e+00 1.04218e+00
79 1.06010e+00 1.04305e+00
80 1.05737e+00 1.04594e+00
81 1.04854e+00 1.03192e+00
82 1.05870e+00 1.02994e+00
83 1.04730e+00 1.03186e+00
84 1.05175e+00 1.03164e+00
85 1.05479e+00 1.03708e+00
86 1.04394e+00 1.02819e+00
87 1.05268e+00 1.02384e+00
88 1.05088e+00 1.02274e+00
89 1.04913e+00 1.04128e+00
90 1.06480e+00 1.02381e+00
91 1.05044e+00 1.02724e+00
92 1.06116e+00 1.02581e+00
93 1.05112e+00 1.02316e+00
94 1.04658e+00 1.02833e+00
95 1.05438e+00 1.02795e+00
96 1.05028e+00 1.03540e+00
97 1.04838e+00 1.02435e+00
98 1.05291e+00 1.02707e+00
99 1.04836e+00 1.02034e+00
100 1.05742e+00 1.02733e+00
101 1.04669e+00 1.01750e+00
102 1.03454e+00 1.01727e+00
103 1.04638e+00 1.01603e+00
104 1.04123e+00 1.01581e+00
105 1.04560e+00 1.02360e+00
106 1.04771e+00 1.02120e+00
107 1.04492e+00 1.02343e+00
108 1.05792e+00 1.01722e+00
109 1.03598e+00 1.01728e+00
110 1.04644e+00 1.03382e+00
111 1.03902e+00 1.01840e+00
112 1.03558e+00 1.01896e+00
113 1.04691e+00 1.01677e+00
114 1.04190e+00 1.01807e+00
115 1.04422e+00 1.01961e+00
116 1.03295e+00 1.01412e+00
117 1.02473e+00 1.01191e+00
118 1.04472e+00 1.01962e+00
119 1.04106e+00 1.02395e+00
120 1.04522e+00 1.02806e+00
121 1.05186e+00 1.01592e+00
122 1.04135e+00 1.01169e+00
123 1.03058e+00 1.01541e+00
124 1.04525e+00 1.00867e+00
125 1.03251e+00 1.01248e+00
126 1.01978e+00 1.01118e+00
127 1.03117e+00 1.01259e+00
128 1.04198e+00 1.01166e+00
129 1.03247e+00 1.02174e+00
130 1.04269e+00 1.02147e+00
131 1.02837e+00 1.00955e+00
132 1.02923e+00 1.00490e+00
133 1.03758e+00 1.01079e+00
134 1.03225e+00 1.01718e+00
135 1.02652e+00 1.00507e+00
136 1.02536e+00 1.00370e+00
137 1.02656e+00 1.00503e+00
138 1.04224e+00 1.00753e+00
139 1.02356e+00 1.00655e+00
140 1.03992e+00 1.01408e+00
141 1.02805e+00 1.00596e+00
142 1.03390e+00 1.00925e+00
143 1.02674e+00 1.00517e+00
144 1.03381e+00 1.00725e+00
