training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 2.61484e+00 1.66716e+00
1 1.71261e+00 1.14232e+00
2 1.42116e+00 1.37344e+00
3 1.40900e+00 1.17721e+00
4 1.29723e+00 1.11055e+00
5 1.18821e+00 1.12793e+00
6 1.20422e+00 1.30091e+00
7 1.35182e+00 1.08031e+00
8 1.24035e+00 1.16668e+00
9 1.17062e+00 1.09059e+00
10 1.15230e+00 1.23979e+00
11 1.13173e+00 1.12317e+00
12 1.11251e+00 1.05476e+00
13 1.14472e+00 1.08324e+00
14 1.13156e+00 1.09155e+00
15 1.12702e+00 1.07317e+00
16 1.11187e+00 1.12627e+00
17 1.08949e+00 1.06172e+00
18 1.08364e+00 1.09192e+00
19 1.07398e+00 1.10392e+00
20 1.11978e+00 1.05513e+00
21 1.06448e+00 1.07406e+00
22 1.07927e+00 1.05165e+00
23 1.08895e+00 1.07406e+00
24 1.08022e+00 1.10196e+00
25 1.08716e+00 1.08586e+00
26 1.08111e+00 1.04922e+00
27 1.06563e+00 1.05640e+00
28 1.07515e+00 1.03705e+00
29 1.07587e+00 1.06688e+00
30 1.08272e+00 1.04221e+00
31 1.06328e+00 1.06454e+00
32 1.06919e+00 1.07346e+00
33 1.05168e+00 1.03642e+00
34 1.06086e+00 1.04813e+00
35 1.05647e+00 1.06481e+00
36 1.06031e+00 1.03795e+00
37 1.04772e+00 1.05940e+00
38 1.04684e+00 1.04001e+00
39 1.05653e+00 1.04344e+00
40 1.05499e+00 1.04909e+00
41 1.05078e+00 1.06629e+00
42 1.03974e+00 1.04518e+00
43 1.03672e+00 1.05160e+00
44 1.05187e+00 1.08555e+00
45 1.05436e+00 1.03803e+00
46 1.05435e+00 1.02470e+00
47 1.05041e+00 1.03597e+00
48 1.04846e+00 1.03440e+00
49 1.03982e+00 1.04153e+00
50 1.04948e+00 1.04075e+00
51 1.05061e+00 1.03877e+00
52 1.03658e+00 1.03385e+00
53 1.04677e+00 1.08514e+00
54 1.04590e+00 1.05041e+00
55 1.04304e+00 1.04844e+00
56 1.03978e+00 1.03505e+00
57 1.04149e+00 1.03655e+00
58 1.04253e+00 1.04729e+00
59 1.02559e+00 1.05183e+00
60 1.05630e+00 1.02447e+00
61 1.05330e+00 1.03842e+00
62 1.04792e+00 1.04005e+00
63 1.03814e+00 1.03767e+00
64 1.03151e+00 1.02670e+00
65 1.04563e+00 1.03092e+00
66 1.03504e+00 1.05696e+00
67 1.03435e+00 1.03691e+00
68 1.02130e+00 1.02323e+00
69 1.01774e+00 1.04022e+00
70 1.03999e+00 1.03283e+00
71 1.02692e+00 1.06024e+00
72 1.02985e+00 1.02374e+00
73 1.03583e+00 1.03018e+00
74 1.03042e+00 1.02850e+00
75 1.04797e+00 1.03849e+00
76 1.04745e+00 1.03485e+00
77 1.02482e+00 1.02644e+00
78 1.02423e+00 1.03420e+00
79 1.02917e+00 1.03315e+00
80 1.03431e+00 1.02858e+00
81 1.03302e+00 1.03118e+00
82 1.03813e+00 1.02696e+00
83 1.03027e+00 1.01409e+00
84 1.02466e+00 1.06911e+00
85 1.04224e+00 1.01842e+00
86 1.03634e+00 1.01350e+00
87 1.02773e+00 1.01060e+00
88 1.02248e+00 1.01805e+00
89 1.03373e+00 1.02617e+00
90 1.02891e+00 1.01783e+00
91 1.03096e+00 1.04339e+00
92 1.02874e+00 1.00987e+00
93 1.02396e+00 1.01852e+00
94 1.03515e+00 1.02738e+00
95 1.03819e+00 1.01989e+00
96 1.01381e+00 1.02300e+00
97 1.01854e+00 1.02853e+00
98 1.02247e+00 1.01944e+00
99 1.04477e+00 1.03433e+00
100 1.03667e+00 1.02836e+00
101 1.00901e+00 1.01585e+00
102 1.02141e+00 1.02201e+00
103 1.02392e+00 1.01975e+00
104 1.02045e+00 1.01390e+00
105 1.02734e+00 1.00896e+00
106 1.02901e+00 1.01922e+00
107 1.03387e+00 1.03009e+00
108 1.03760e+00 1.04607e+00
109 1.03010e+00 1.02972e+00
110 1.03132e+00 1.04307e+00
111 1.04141e+00 1.03002e+00
112 1.02672e+00 1.02394e+00
113 1.02797e+00 1.03990e+00
114 1.02751e+00 1.04764e+00
115 1.04354e+00 1.01712e+00
116 1.03769e+00 1.01782e+00
117 1.02794e+00 1.00889e+00
118 1.01829e+00 1.03029e+00
119 1.02494e+00 1.03025e+00
120 1.04551e+00 1.04715e+00
121 1.03470e+00 1.02674e+00
122 1.03799e+00 1.03161e+00
123 1.02648e+00 1.02028e+00
124 1.01198e+00 1.02749e+00
125 1.02387e+00 1.02731e+00
126 1.02436e+00 1.01935e+00
127 1.03460e+00 1.04601e+00
128 1.03418e+00 1.02040e+00
129 1.01809e+00 1.04897e+00
130 1.03013e+00 1.03266e+00
131 1.02538e+00 1.04210e+00
132 1.04013e+00 1.01505e+00
133 1.03716e+00 1.02296e+00
134 1.02512e+00 1.01800e+00
135 1.03190e+00 1.02438e+00
136 1.02027e+00 1.01640e+00
137 1.01088e+00 1.02053e+00
138 1.01475e+00 1.02294e+00
139 1.02530e+00 1.00780e+00
140 1.01719e+00 1.01041e+00
141 1.03801e+00 1.01779e+00
142 1.01808e+00 1.01865e+00
143 1.02661e+00 1.05350e+00
144 1.02570e+00 1.01915e+00
