training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.35910e+00 1.30826e+00
1 1.31591e+00 1.32768e+00
2 1.30668e+00 1.26019e+00
3 1.27411e+00 1.26798e+00
4 1.24578e+00 1.17911e+00
5 1.23198e+00 1.15804e+00
6 1.20314e+00 1.18540e+00
7 1.21995e+00 1.14475e+00
8 1.19989e+00 1.12650e+00
9 1.19550e+00 1.14779e+00
10 1.18452e+00 1.13433e+00
11 1.18937e+00 1.10838e+00
12 1.17781e+00 1.13616e+00
13 1.17228e+00 1.09685e+00
14 1.15315e+00 1.10354e+00
15 1.15975e+00 1.09611e+00
16 1.15502e+00 1.09111e+00
17 1.15308e+00 1.09379e+00
18 1.16308e+00 1.09320e+00
19 1.16837e+00 1.09035e+00
20 1.15160e+00 1.08524e+00
21 1.14238e+00 1.09337e+00
22 1.11397e+00 1.07927e+00
23 1.13667e+00 1.09792e+00
24 1.11353e+00 1.06838e+00
25 1.12310e+00 1.08079e+00
26 1.13192e+00 1.07759e+00
27 1.12317e+00 1.07654e+00
28 1.11023e+00 1.05372e+00
29 1.10019e+00 1.06587e+00
30 1.10891e+00 1.07189e+00
31 1.11472e+00 1.06163e+00
32 1.09976e+00 1.07335e+00
33 1.10357e+00 1.05531e+00
34 1.12463e+00 1.13135e+00
35 1.11215e+00 1.07678e+00
36 1.10257e+00 1.06972e+00
37 1.09721e+00 1.06099e+00
38 1.10363e+00 1.10238e+00
39 1.10772e+00 1.05575e+00
40 1.11792e+00 1.06693e+00
41 1.09255e+00 1.04994e+00
42 1.08409e+00 1.04290e+00
43 1.08817e+00 1.04164e+00
44 1.08416e+00 1.03630e+00
45 1.08134e+00 1.04545e+00
46 1.06275e+00 1.03284e+00
47 1.07212e+00 1.04114e+00
48 1.05712e+00 1.04129e+00
49 1.06560e+00 1.05146e+00
50 1.07741e+00 1.03499e+00
51 1.08373e+00 1.03288e+00
52 1.06541e+00 1.02794e+00
53 1.08914e+00 1.03322e+00
54 1.07442e+00 1.03453e+00
55 1.07568e+00 1.03439e+00
56 1.07712e+00 1.02275e+00
57 1.06548e+00 1.05040e+00
58 1.07460e+00 1.04128e+00
59 1.06468e+00 1.02625e+00
60 1.08860e+00 1.03099e+00
61 1.06302e+00 1.01817e+00
62 1.06197e+00 1.02896e+00
63 1.05974e+00 1.01498e+00
64 1.07037e+00 1.01927e+00
65 1.05867e+00 1.01984e+00
66 1.06143e+00 1.03113e+00
67 1.07672e+00 1.02417e+00
68 1.06928e+00 1.02113e+00
69 1.04997e+00 1.02024e+00
70 1.05355e+00 1.01221e+00
71 1.05228e+00 1.01760e+00
72 1.06861e+00 1.01530e+00
73 1.05725e+00 1.01877e+00
74 1.06196e+00 1.02610e+00
75 1.06977e+00 1.02664e+00
76 1.05953e+00 1.01058e+00
77 1.05383e+00 1.00862e+00
78 1.05421e+00 1.00990e+00
79 1.05015e+00 1.00882e+00
80 1.06506e+00 1.00996e+00
81 1.05341e+00 1.00882e+00
82 1.05592e+00 1.01328e+00
83 1.05168e+00 1.00744e+00
84 1.04401e+00 1.00819e+00
85 1.04219e+00 1.01879e+00
86 1.04961e+00 1.00988e+00
87 1.04866e+00 1.01026e+00
88 1.04583e+00 1.00197e+00
89 1.05289e+00 1.00550e+00
90 1.05052e+00 1.00594e+00
91 1.05060e+00 1.00334e+00
92 1.05633e+00 1.02335e+00
93 1.04254e+00 1.00634e+00
94 1.04280e+00 1.00852e+00
95 1.03670e+00 9.93228e-01
96 1.04799e+00 9.99173e-01
97 1.03863e+00 1.00506e+00
98 1.04237e+00 9.97762e-01
99 1.03791e+00 9.98885e-01
100 1.05668e+00 1.01436e+00
101 1.04946e+00 9.95745e-01
102 1.04898e+00 1.00009e+00
103 1.04554e+00 1.01261e+00
104 1.03018e+00 9.96582e-01
105 1.03599e+00 9.94894e-01
106 1.03723e+00 1.01832e+00
107 1.04854e+00 9.96716e-01
108 1.03496e+00 9.98061e-01
109 1.04759e+00 9.94725e-01
110 1.03537e+00 9.93920e-01
111 1.02793e+00 9.93466e-01
112 1.04428e+00 1.00397e+00
113 1.05017e+00 1.00453e+00
114 1.03293e+00 1.00020e+00
115 1.03464e+00 9.97776e-01
116 1.02144e+00 9.95095e-01
117 1.03608e+00 9.97080e-01
118 1.02923e+00 1.00060e+00
119 1.03180e+00 9.90143e-01
120 1.02845e+00 9.87371e-01
121 1.03009e+00 9.86873e-01
122 1.04166e+00 9.95344e-01
123 1.02591e+00 1.00272e+00
124 1.03172e+00 9.88626e-01
125 1.02851e+00 9.90466e-01
126 1.02525e+00 9.87646e-01
127 1.03114e+00 9.87264e-01
128 1.03334e+00 9.95444e-01
129 1.02429e+00 9.86715e-01
130 1.04222e+00 9.94444e-01
131 1.02994e+00 9.84131e-01
132 1.01775e+00 9.82084e-01
133 1.01482e+00 9.90018e-01
134 1.03956e+00 9.89577e-01
135 1.03053e+00 9.82280e-01
136 1.01103e+00 9.80953e-01
137 1.00924e+00 9.82746e-01
138 1.03070e+00 9.86030e-01
139 1.02133e+00 9.89533e-01
140 1.02823e+00 9.84596e-01
141 1.02126e+00 9.87161e-01
142 1.01543e+00 9.81742e-01
143 1.02768e+00 9.98680e-01
144 1.02199e+00 9.82330e-01
