training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 1.62194e+00 1.25794e+00
1 1.30292e+00 1.23378e+00
2 1.27915e+00 1.19880e+00
3 1.24197e+00 1.19404e+00
4 1.22860e+00 1.17249e+00
5 1.21191e+00 1.16064e+00
6 1.20035e+00 1.15047e+00
7 1.19463e+00 1.14914e+00
8 1.18420e+00 1.14952e+00
9 1.18271e+00 1.13240e+00
10 1.19658e+00 1.13683e+00
11 1.16458e+00 1.12280e+00
12 1.15224e+00 1.12800e+00
13 1.16805e+00 1.12548e+00
14 1.14349e+00 1.12008e+00
15 1.14401e+00 1.11793e+00
16 1.13590e+00 1.11561e+00
17 1.14825e+00 1.10627e+00
18 1.12773e+00 1.10605e+00
19 1.13152e+00 1.12438e+00
20 1.14758e+00 1.09884e+00
21 1.11784e+00 1.09600e+00
22 1.12186e+00 1.09945e+00
23 1.12945e+00 1.09442e+00
24 1.12308e+00 1.09449e+00
25 1.11351e+00 1.08513e+00
26 1.11092e+00 1.08408e+00
27 1.12387e+00 1.08943e+00
28 1.11310e+00 1.08181e+00
29 1.09330e+00 1.08116e+00
30 1.10751e+00 1.07791e+00
31 1.11766e+00 1.07764e+00
32 1.09805e+00 1.07517e+00
33 1.10430e+00 1.07110e+00
34 1.10749e+00 1.07481e+00
35 1.10508e+00 1.08388e+00
36 1.09501e+00 1.06907e+00
37 1.08631e+00 1.08010e+00
38 1.10834e+00 1.07216e+00
39 1.09428e+00 1.07718e+00
40 1.10497e+00 1.07165e+00
41 1.09445e+00 1.06436e+00
42 1.09041e+00 1.06665e+00
43 1.08198e+00 1.06563e+00
44 1.09115e+00 1.06386e+00
45 1.08639e+00 1.05742e+00
46 1.08463e+00 1.06427e+00
47 1.09187e+00 1.06934e+00
48 1.07237e+00 1.05647e+00
49 1.09411e+00 1.06262e+00
50 1.08494e+00 1.07435e+00
51 1.08802e+00 1.05771e+00
52 1.07999e+00 1.05630e+00
53 1.06942e+00 1.06228e+00
54 1.07494e+00 1.05849e+00
55 1.08460e+00 1.05749e+00
56 1.07923e+00 1.05791e+00
57 1.07516e+00 1.05293e+00
58 1.06496e+00 1.04373e+00
59 1.08387e+00 1.06193e+00
60 1.07911e+00 1.05431e+00
61 1.08116e+00 1.05025e+00
62 1.07851e+00 1.04840e+00
63 1.07425e+00 1.04888e+00
64 1.07560e+00 1.05024e+00
65 1.06897e+00 1.03969e+00
66 1.07795e+00 1.05111e+00
67 1.06027e+00 1.05823e+00
68 1.06431e+00 1.04670e+00
69 1.07673e+00 1.04869e+00
70 1.07039e+00 1.04986e+00
71 1.06917e+00 1.04765e+00
72 1.06183e+00 1.05591e+00
73 1.07888e+00 1.05699e+00
74 1.08021e+00 1.05190e+00
75 1.06743e+00 1.04606e+00
76 1.06107e+00 1.05397e+00
77 1.06979e+00 1.04808e+00
78 1.06318e+00 1.04102e+00
79 1.06688e+00 1.03795e+00
80 1.05932e+00 1.03992e+00
81 1.04613e+00 1.03776e+00
82 1.06423e+00 1.04410e+00
83 1.05717e+00 1.03448e+00
84 1.06234e+00 1.03577e+00
85 1.04900e+00 1.03942e+00
86 1.07501e+00 1.04011e+00
87 1.05937e+00 1.03838e+00
88 1.07033e+00 1.03618e+00
89 1.06218e+00 1.04070e+00
90 1.04706e+00 1.02666e+00
91 1.05894e+00 1.02526e+00
92 1.05083e+00 1.04846e+00
93 1.04171e+00 1.03127e+00
94 1.04151e+00 1.02956e+00
95 1.06050e+00 1.02915e+00
96 1.05434e+00 1.02972e+00
97 1.05823e+00 1.03833e+00
98 1.05434e+00 1.02950e+00
99 1.05268e+00 1.03267e+00
100 1.05704e+00 1.03016e+00
101 1.06331e+00 1.02764e+00
102 1.04571e+00 1.03229e+00
103 1.06217e+00 1.03214e+00
104 1.04699e+00 1.02910e+00
105 1.04700e+00 1.02610e+00
106 1.05980e+00 1.03080e+00
107 1.05124e+00 1.03001e+00
108 1.05159e+00 1.02843e+00
109 1.03795e+00 1.02472e+00
110 1.04483e+00 1.03495e+00
111 1.05035e+00 1.02729e+00
112 1.04703e+00 1.03067e+00
113 1.04531e+00 1.02900e+00
114 1.05160e+00 1.02433e+00
115 1.04926e+00 1.02494e+00
116 1.04020e+00 1.03457e+00
117 1.06170e+00 1.02811e+00
118 1.01900e+00 1.02943e+00
119 1.03677e+00 1.01825e+00
120 1.03780e+00 1.01969e+00
121 1.03913e+00 1.02756e+00
122 1.04400e+00 1.02468e+00
123 1.04506e+00 1.02701e+00
124 1.05697e+00 1.02159e+00
125 1.04349e+00 1.01693e+00
126 1.03602e+00 1.02480e+00
127 1.04742e+00 1.02069e+00
128 1.05187e+00 1.02062e+00
129 1.04639e+00 1.02027e+00
130 1.03942e+00 1.01877e+00
131 1.03480e+00 1.02414e+00
132 1.03822e+00 1.02134e+00
133 1.03319e+00 1.02071e+00
134 1.03042e+00 1.01791e+00
135 1.03362e+00 1.01703e+00
136 1.04223e+00 1.02003e+00
137 1.04691e+00 1.02395e+00
138 1.04851e+00 1.01765e+00
139 1.04536e+00 1.01196e+00
140 1.03599e+00 1.01820e+00
141 1.04308e+00 1.02145e+00
142 1.03811e+00 1.01685e+00
143 1.03344e+00 1.01699e+00
144 1.03478e+00 1.01949e+00
