training dataset: fesc_test
seed = 5
umFeatures = 7
Feature List: SFRs, Mstars, masses, redshifts, fgases, min_dist, t_lookback
fluxSize = 4
batch_size = 256
epochs     = 1000
0 epoch  1 train loss  2 test loss
0 2.24923e+00 1.52070e+00
1 2.13032e+00 1.42564e+00
2 2.06005e+00 1.35898e+00
3 1.92419e+00 1.31727e+00
4 1.87441e+00 1.29532e+00
5 1.91726e+00 1.28270e+00
6 1.81185e+00 1.27370e+00
7 1.81970e+00 1.26991e+00
8 1.77781e+00 1.26907e+00
9 1.74744e+00 1.26710e+00
10 1.79162e+00 1.26221e+00
11 1.70950e+00 1.25826e+00
12 1.73249e+00 1.25463e+00
13 1.68850e+00 1.25309e+00
14 1.70621e+00 1.25026e+00
15 1.70689e+00 1.24609e+00
16 1.68187e+00 1.24144e+00
17 1.65527e+00 1.23906e+00
18 1.60873e+00 1.23635e+00
19 1.65113e+00 1.23371e+00
20 1.66169e+00 1.23151e+00
21 1.52784e+00 1.22892e+00
22 1.59722e+00 1.22653e+00
23 1.62215e+00 1.22248e+00
24 1.55578e+00 1.21931e+00
25 1.55071e+00 1.21815e+00
26 1.56670e+00 1.21601e+00
27 1.52318e+00 1.21317e+00
28 1.55753e+00 1.20951e+00
29 1.48826e+00 1.20654e+00
30 1.50424e+00 1.20526e+00
31 1.47767e+00 1.20109e+00
32 1.50680e+00 1.19967e+00
33 1.52925e+00 1.19638e+00
34 1.46880e+00 1.19512e+00
35 1.47792e+00 1.19281e+00
36 1.43807e+00 1.18986e+00
37 1.45076e+00 1.18866e+00
38 1.47578e+00 1.18667e+00
39 1.42102e+00 1.18545e+00
40 1.42436e+00 1.18302e+00
41 1.42158e+00 1.18066e+00
42 1.40527e+00 1.17961e+00
43 1.46201e+00 1.17788e+00
44 1.38950e+00 1.17629e+00
45 1.38092e+00 1.17589e+00
46 1.37597e+00 1.17659e+00
47 1.39142e+00 1.17450e+00
48 1.35353e+00 1.17147e+00
49 1.36077e+00 1.17031e+00
50 1.35756e+00 1.16910e+00
51 1.34640e+00 1.16840e+00
52 1.34525e+00 1.16839e+00
53 1.35297e+00 1.16562e+00
54 1.30578e+00 1.16555e+00
55 1.32614e+00 1.16388e+00
56 1.32033e+00 1.16321e+00
57 1.31963e+00 1.16281e+00
58 1.30787e+00 1.16203e+00
59 1.30682e+00 1.16051e+00
60 1.29146e+00 1.15951e+00
61 1.29732e+00 1.15905e+00
62 1.28271e+00 1.15886e+00
63 1.29589e+00 1.15715e+00
64 1.25402e+00 1.15515e+00
65 1.26297e+00 1.15516e+00
66 1.28435e+00 1.15348e+00
67 1.25743e+00 1.15265e+00
68 1.25811e+00 1.15111e+00
69 1.25114e+00 1.15124e+00
70 1.24851e+00 1.15116e+00
71 1.25779e+00 1.15073e+00
72 1.24587e+00 1.15061e+00
73 1.23570e+00 1.14982e+00
74 1.25262e+00 1.14906e+00
75 1.23814e+00 1.14778e+00
76 1.25510e+00 1.14746e+00
77 1.22997e+00 1.14621e+00
78 1.22413e+00 1.14518e+00
79 1.21053e+00 1.14581e+00
80 1.21426e+00 1.14480e+00
81 1.22988e+00 1.14377e+00
82 1.21023e+00 1.14358e+00
83 1.21148e+00 1.14239e+00
84 1.20504e+00 1.14227e+00
85 1.21001e+00 1.14256e+00
86 1.21873e+00 1.14209e+00
87 1.22992e+00 1.14069e+00
88 1.19956e+00 1.13961e+00
89 1.22987e+00 1.13934e+00
90 1.19888e+00 1.13927e+00
91 1.19874e+00 1.13923e+00
92 1.19729e+00 1.13797e+00
93 1.21818e+00 1.13720e+00
94 1.19313e+00 1.13712e+00
95 1.20336e+00 1.13643e+00
96 1.19490e+00 1.13624e+00
97 1.18598e+00 1.13530e+00
98 1.19289e+00 1.13477e+00
99 1.18141e+00 1.13483e+00
100 1.20144e+00 1.13420e+00
101 1.18623e+00 1.13397e+00
102 1.19390e+00 1.13322e+00
103 1.16731e+00 1.13263e+00
104 1.17155e+00 1.13248e+00
105 1.18131e+00 1.13131e+00
106 1.17749e+00 1.13188e+00
107 1.18661e+00 1.13130e+00
108 1.18109e+00 1.13060e+00
109 1.16865e+00 1.13069e+00
110 1.17457e+00 1.13059e+00
111 1.14036e+00 1.12963e+00
112 1.17588e+00 1.12895e+00
113 1.16972e+00 1.12902e+00
114 1.16496e+00 1.12826e+00
115 1.16839e+00 1.12769e+00
116 1.15749e+00 1.12792e+00
117 1.16259e+00 1.12723e+00
118 1.15303e+00 1.12637e+00
119 1.16280e+00 1.12663e+00
120 1.15604e+00 1.12654e+00
121 1.16301e+00 1.12594e+00
122 1.15510e+00 1.12575e+00
123 1.13977e+00 1.12549e+00
124 1.15567e+00 1.12545e+00
125 1.15116e+00 1.12486e+00
126 1.15423e+00 1.12395e+00
127 1.15237e+00 1.12388e+00
128 1.16753e+00 1.12355e+00
129 1.14792e+00 1.12285e+00
130 1.14590e+00 1.12317e+00
131 1.14727e+00 1.12248e+00
132 1.14271e+00 1.12174e+00
133 1.15466e+00 1.12176e+00
134 1.14788e+00 1.12098e+00
135 1.12962e+00 1.12110e+00
136 1.15091e+00 1.12065e+00
137 1.14610e+00 1.12109e+00
138 1.15544e+00 1.12106e+00
139 1.14849e+00 1.12058e+00
140 1.13273e+00 1.12030e+00
141 1.14842e+00 1.11934e+00
142 1.14903e+00 1.11930e+00
143 1.13440e+00 1.11915e+00
144 1.13658e+00 1.11903e+00
